iter	Logloss
0	0.6735948118
1	0.6530936536
2	0.6382699444
3	0.6248534123
4	0.6143333237
5	0.6053207545
6	0.597751702
7	0.5916884269
8	0.5862188637
9	0.5815446523
10	0.5770735466
11	0.573817314
12	0.5708380707
13	0.5682806504
14	0.5662390786
15	0.5635468778
16	0.5610124747
17	0.5577970621
18	0.5555584801
19	0.5538692903
20	0.5522554245
21	0.5505381788
22	0.5488286775
23	0.5476248697
24	0.5462645961
25	0.5452498304
26	0.544303242
27	0.5428363066
28	0.5417238419
29	0.5405918176
30	0.5394958113
31	0.5386274242
32	0.5377306345
33	0.5368056778
34	0.5358824651
35	0.5350922583
36	0.5343879252
37	0.5335826588
38	0.5329519177
39	0.5323178715
40	0.5316651225
41	0.5305552367
42	0.5298809358
43	0.5293814338
44	0.5285928195
45	0.5280784625
46	0.527472008
47	0.5269998997
48	0.5264525866
49	0.5259273945
50	0.525186217
51	0.5245627507
52	0.5237573174
53	0.5232505693
54	0.5223631211
55	0.521758171
56	0.5214482919
57	0.5209028848
58	0.5205238332
59	0.5200737138
60	0.5196905414
61	0.5193766486
62	0.5189789738
63	0.5182668225
64	0.5179802533
65	0.5170800521
66	0.5167375508
67	0.5163785883
68	0.5160554881
69	0.5155755812
70	0.5151893757
71	0.5148575636
72	0.5142266749
73	0.5138005288
74	0.5131937213
75	0.5128451839
76	0.5124810002
77	0.5120855199
78	0.5116630263
79	0.5112967714
80	0.5108965332
81	0.5106123398
82	0.5102906038
83	0.5098693059
84	0.5095890333
85	0.5093095094
86	0.5090376752
87	0.5087645838
88	0.5083781447
89	0.5079813066
90	0.5074911043
91	0.5071313433
92	0.5067136612
93	0.5064151933
94	0.5060767303
95	0.505655833
96	0.5052650203
97	0.5049107557
98	0.5043984415
99	0.5041883167
100	0.5036354167
101	0.5031345575
102	0.5028157618
103	0.5023927334
104	0.5021241783
105	0.5017923619
106	0.5009897569
107	0.5006404928
108	0.5002107378
109	0.4997675153
110	0.4994481419
111	0.4991933499
112	0.4986390055
113	0.4981523601
114	0.4978167261
115	0.4975178891
116	0.4972146512
117	0.4969948143
118	0.4965941168
119	0.4960074349
120	0.4956839494
121	0.4953465619
122	0.4951397086
123	0.4946356308
124	0.494258262
125	0.4938677097
126	0.4934954217
127	0.4929729996
128	0.492609648
129	0.4922013805
130	0.4918109915
131	0.4915880502
132	0.4912615058
133	0.4906376186
134	0.4904371158
135	0.4901091528
136	0.489813636
137	0.4894323289
138	0.4891616807
139	0.4886534894
140	0.4882889292
141	0.4878492211
142	0.4874100639
143	0.4871085382
144	0.4867133885
145	0.4863587329
146	0.4861235084
147	0.4857759583
148	0.4854451313
149	0.4851825907
150	0.4850243656
151	0.4846730744
152	0.4844288793
153	0.4842241117
154	0.4840203849
155	0.4837357912
156	0.4834778996
157	0.4832236392
158	0.4829998441
159	0.4827117907
160	0.4825441565
161	0.4822770111
162	0.4820546519
163	0.4818097236
164	0.4816341951
165	0.4812876229
166	0.4809758354
167	0.480782317
168	0.480487502
169	0.480174418
170	0.4799374657
171	0.4795226247
172	0.4792448312
173	0.4790517247
174	0.4787618991
175	0.4784156452
176	0.4780781403
177	0.4777311784
178	0.4774394123
179	0.4770904067
180	0.4767554595
181	0.4764162432
182	0.4761040329
183	0.4758737577
184	0.4756108887
185	0.4754086452
186	0.4751977927
187	0.4745652127
188	0.4741597718
189	0.4738713494
190	0.4735898614
191	0.4732793358
192	0.4730868093
193	0.4728347677
194	0.4725996318
195	0.4724390178
196	0.4722302247
197	0.4720255626
198	0.4718427644
199	0.4716278652
200	0.4713323072
201	0.4711516977
202	0.4708463188
203	0.4705693069
204	0.4704113532
205	0.4701644294
206	0.4699121673
207	0.4695405428
208	0.4693545761
209	0.4690351092
210	0.4688109383
211	0.4686255643
212	0.4684748518
213	0.4683076074
214	0.4679864753
215	0.467797757
216	0.4676354206
217	0.4673043438
218	0.467071528
219	0.4668827116
220	0.4667672184
221	0.4665398185
222	0.4662952382
223	0.4660439446
224	0.4658139029
225	0.4656724337
226	0.4653458117
227	0.46507039
228	0.4648352023
229	0.4645403673
230	0.4643054844
231	0.4641264229
232	0.4639635266
233	0.4637533894
234	0.4635126622
235	0.4631349941
236	0.4628433226
237	0.4626154214
238	0.4623834606
239	0.4620945709
240	0.4617795059
241	0.4615835516
242	0.4614065728
243	0.461150143
244	0.4610012252
245	0.4608077828
246	0.4606207894
247	0.4604081999
248	0.4601236194
249	0.4599595141
250	0.4597772085
251	0.4595699323
252	0.4593204344
253	0.4591047627
254	0.4589148574
255	0.4587462624
256	0.4585686795
257	0.4582775591
258	0.4581103379
259	0.4578441224
260	0.4576006595
261	0.4574135912
262	0.4570677129
263	0.4568627253
264	0.4566438528
265	0.456410083
266	0.4561636659
267	0.4559457056
268	0.4557679196
269	0.455612313
270	0.4554106775
271	0.4552145847
272	0.4549452506
273	0.4547480056
274	0.4545750304
275	0.4543761334
276	0.4541252019
277	0.4539092156
278	0.4536329575
279	0.453412746
280	0.453243164
281	0.452999015
282	0.4527236665
283	0.4525412297
284	0.4522714105
285	0.4521316416
286	0.4518801697
287	0.4515889463
288	0.4513030424
289	0.4510912554
290	0.4508900244
291	0.4507223323
292	0.4505818767
293	0.4503433848
294	0.4501460689
295	0.4499838511
296	0.4498646434
297	0.4497064517
298	0.4495287028
299	0.4494206928
