iter	Passed	Remaining
0	17	5283
1	33	5065
2	44	4412
3	66	4952
4	79	4693
5	95	4676
6	115	4819
7	132	4827
8	147	4771
9	164	4760
10	176	4648
11	188	4534
12	203	4493
13	215	4405
14	226	4304
15	238	4236
16	249	4160
17	261	4096
18	272	4028
19	284	3980
20	300	3994
21	315	3991
22	334	4027
23	346	3986
24	361	3978
25	375	3953
26	389	3933
27	401	3897
28	415	3883
29	429	3868
30	441	3829
31	452	3786
32	460	3723
33	467	3660
34	482	3651
35	502	3686
36	528	3758
37	542	3738
38	558	3735
39	571	3713
40	582	3681
41	593	3646
42	654	3912
43	669	3893
44	682	3869
45	697	3851
46	710	3823
47	722	3791
48	732	3752
49	746	3731
50	758	3704
51	772	3684
52	788	3676
53	806	3673
54	820	3656
55	831	3622
56	842	3592
57	855	3569
58	868	3545
59	882	3530
60	893	3500
61	905	3475
62	919	3458
63	934	3446
64	949	3432
65	964	3419
66	981	3412
67	996	3401
68	1013	3393
69	1029	3383
70	1041	3358
71	1053	3335
72	1068	3321
73	1084	3311
74	1096	3290
75	1112	3279
76	1128	3269
77	1145	3258
78	1162	3253
79	1180	3246
80	1198	3239
81	1213	3225
82	1229	3215
83	1244	3200
84	1274	3222
85	1293	3217
86	1309	3206
87	1325	3193
88	1344	3187
89	1363	3180
90	1382	3175
91	1395	3154
92	1401	3119
93	1411	3094
94	1421	3067
95	1431	3041
96	1441	3016
97	1454	2998
98	1464	2974
99	1474	2948
100	1482	2921
101	1492	2897
102	1501	2872
103	1514	2854
104	1524	2832
105	1538	2816
106	1554	2804
107	1567	2787
108	1581	2771
109	1596	2756
110	1608	2739
111	1619	2717
112	1627	2693
113	1639	2674
114	1649	2654
115	1661	2635
116	1674	2618
117	1689	2605
118	1707	2596
119	1725	2587
120	1738	2572
121	1752	2556
122	1765	2541
123	1778	2523
124	1790	2506
125	1804	2492
126	1818	2477
127	1831	2461
128	1845	2445
129	1856	2427
130	1871	2414
131	1885	2400
132	1901	2387
133	1918	2376
134	1934	2363
135	1950	2351
136	1964	2336
137	1974	2318
138	1985	2299
139	1995	2280
140	2009	2265
141	2026	2254
142	2042	2242
143	2060	2232
144	2077	2220
145	2093	2208
146	2107	2193
147	2122	2180
148	2138	2167
149	2155	2155
150	2171	2142
151	2183	2126
152	2196	2110
153	2211	2096
154	2227	2083
155	2239	2067
156	2256	2054
157	2272	2042
158	2331	2067
159	2363	2067
160	2400	2072
161	2438	2076
162	2455	2063
163	2473	2051
164	2493	2040
165	2512	2027
166	2523	2010
167	2538	1994
168	2554	1980
169	2570	1965
170	2594	1957
171	2607	1940
172	2626	1928
173	2655	1923
174	2675	1910
175	2692	1896
176	2704	1879
177	2726	1868
178	2741	1853
179	2761	1840
180	2787	1832
181	2802	1816
182	2824	1805
183	2839	1789
184	2859	1777
185	2884	1767
186	2900	1752
187	2925	1743
188	2952	1734
189	2971	1720
190	2992	1707
191	3022	1700
192	3075	1704
193	3099	1693
194	3115	1677
195	3129	1660
196	3146	1645
197	3161	1628
198	3176	1612
199	3190	1595
200	3204	1578
201	3218	1561
202	3238	1547
203	3253	1531
204	3270	1515
205	3289	1501
206	3303	1484
207	3315	1466
208	3329	1449
209	3344	1433
210	3360	1417
211	3378	1402
212	3396	1387
213	3413	1371
214	3429	1355
215	3445	1339
216	3460	1323
217	3474	1306
218	3487	1290
219	3502	1273
220	3517	1257
221	3534	1241
222	3550	1226
223	3569	1211
224	3586	1195
225	3601	1179
226	3614	1162
227	3629	1146
228	3644	1130
229	3658	1113
230	3673	1097
231	3691	1082
232	3711	1067
233	3728	1051
234	3743	1035
235	3755	1018
236	3767	1001
237	3792	988
238	3806	971
239	3819	954
240	3834	938
241	3847	922
242	3859	905
243	3878	890
244	3895	874
245	3913	858
246	3927	842
247	3945	827
248	3961	811
249	3976	795
250	3989	778
251	4002	762
252	4017	746
253	4035	730
254	4049	714
255	4067	699
256	4082	683
257	4099	667
258	4115	651
259	4132	635
260	4147	619
261	4159	603
262	4176	587
263	4192	571
264	4208	555
265	4220	539
266	4233	523
267	4245	506
268	4256	490
269	4270	474
270	4284	458
271	4299	442
272	4308	426
273	4317	409
274	4328	393
275	4339	377
276	4350	361
277	4360	345
278	4372	329
279	4382	313
280	4394	297
281	4405	281
282	4415	265
283	4426	249
284	4434	233
285	4446	217
286	4458	201
287	4472	186
288	4483	170
289	4498	155
290	4513	139
291	4527	124
292	4541	108
293	4555	92
294	4570	77
295	4581	61
296	4591	46
297	4607	30
298	4622	15
299	4642	0
