iter	Logloss
0	0.6710416391
1	0.6520458825
2	0.6374838488
3	0.6266588004
4	0.6150642234
5	0.606517012
6	0.5996966488
7	0.59396238
8	0.588730258
9	0.5847596455
10	0.580856977
11	0.5763215468
12	0.5727903629
13	0.5702224966
14	0.5677772063
15	0.5656151242
16	0.5637678581
17	0.5606472236
18	0.5581772219
19	0.5555328047
20	0.553526281
21	0.5520061019
22	0.5507692938
23	0.5494463657
24	0.548143481
25	0.547143161
26	0.5456561883
27	0.544140601
28	0.5421733215
29	0.541350512
30	0.5398369717
31	0.5389989069
32	0.5382137717
33	0.5370153961
34	0.5359020805
35	0.5350206403
36	0.5343820887
37	0.5337087283
38	0.5328709948
39	0.5323282254
40	0.5311963857
41	0.5301150342
42	0.5294682673
43	0.5290298831
44	0.5283140965
45	0.5278755602
46	0.5270034993
47	0.5261859317
48	0.5254958993
49	0.5247358847
50	0.5241851647
51	0.5237161376
52	0.5233107835
53	0.5228988041
54	0.5222512895
55	0.5218082018
56	0.5213484739
57	0.5210523817
58	0.5200835729
59	0.5190320144
60	0.5185386997
61	0.5175249967
62	0.517050221
63	0.5166544433
64	0.5161380529
65	0.5155374728
66	0.5152030179
67	0.5146569397
68	0.5143239821
69	0.5140175411
70	0.5135694804
71	0.5130186548
72	0.51248578
73	0.5119179346
74	0.5115490749
75	0.5111328722
76	0.5107734636
77	0.5102792776
78	0.5098790136
79	0.5094215752
80	0.5090556213
81	0.5086575337
82	0.5082758709
83	0.5079906164
84	0.5072540118
85	0.506805802
86	0.5064863575
87	0.5059820963
88	0.5056274517
89	0.5051779373
90	0.5047401007
91	0.5042627351
92	0.5038518956
93	0.5035572761
94	0.5032390648
95	0.5027625068
96	0.5023442677
97	0.5017282276
98	0.5012102034
99	0.5007031434
100	0.500301412
101	0.4998991517
102	0.4995637854
103	0.4991146991
104	0.4986626806
105	0.4983575711
106	0.4979656574
107	0.4973658358
108	0.4971002674
109	0.4965868137
110	0.4958064964
111	0.4954790601
112	0.4951369932
113	0.4946572815
114	0.4943183587
115	0.4937094336
116	0.4933855003
117	0.4930020755
118	0.4924982673
119	0.4920763682
120	0.49162435
121	0.4911947564
122	0.490829731
123	0.4904700621
124	0.4900913897
125	0.4897027751
126	0.4892402053
127	0.4887896697
128	0.4880792681
129	0.487760083
130	0.4873822772
131	0.4869929991
132	0.4866051297
133	0.4862184835
134	0.4858406733
135	0.4851742352
136	0.4847359093
137	0.4844037588
138	0.484105181
139	0.4838229895
140	0.4834743847
141	0.4829254667
142	0.4816518466
143	0.4813317006
144	0.4810007339
145	0.4807096013
146	0.4803877362
147	0.4798888716
148	0.4795355343
149	0.4792454697
150	0.4788765484
151	0.4786027073
152	0.4783073793
153	0.4779856399
154	0.4776649613
155	0.4773329701
156	0.4770371876
157	0.4766522303
158	0.4763331114
159	0.4759699905
160	0.475724087
161	0.4754427983
162	0.4751808937
163	0.4741798522
164	0.4737693147
165	0.4734233182
166	0.4729925699
167	0.4727263323
168	0.4722208526
169	0.4719800905
170	0.4717242999
171	0.471319511
172	0.4709078483
173	0.4706678954
174	0.4704240575
175	0.4701054845
176	0.4697099414
177	0.4694254126
178	0.468953637
179	0.4686762054
180	0.4683587151
181	0.4681538711
182	0.4678459316
183	0.4676996497
184	0.4674938283
185	0.4671407073
186	0.4668149474
187	0.4665584354
188	0.4661298775
189	0.4656539715
190	0.4653034218
191	0.4650836524
192	0.4646823453
193	0.4643511831
194	0.4640883423
195	0.4638030416
196	0.4636107178
197	0.4633530946
198	0.4630279299
199	0.4627218658
200	0.4624766851
201	0.4622147698
202	0.4618740007
203	0.4616569523
204	0.4613086003
205	0.4610663407
206	0.4608027157
207	0.460536673
208	0.4602734746
209	0.4599226809
210	0.4596024397
211	0.4593067946
212	0.4590002761
213	0.4587143163
214	0.4584334578
215	0.458119036
216	0.457881063
217	0.4575694326
218	0.4572900227
219	0.45693431
220	0.4567137776
221	0.4565330831
222	0.4558243118
223	0.4555961808
224	0.4552859394
225	0.4551014948
226	0.454729074
227	0.4544429775
228	0.4541742139
229	0.4540202846
230	0.45372566
231	0.4534733806
232	0.4532600467
233	0.4531199005
234	0.4528775524
235	0.4527172387
236	0.452461578
237	0.4522151
238	0.4519838413
239	0.4517743985
240	0.4515301763
241	0.4512002384
242	0.4509035507
243	0.4507023974
244	0.45052819
245	0.4503686476
246	0.4501777434
247	0.449893351
248	0.4496690447
249	0.4494459837
250	0.4491476817
251	0.4488757267
252	0.4486330576
253	0.4482827535
254	0.4480377765
255	0.4478072808
256	0.4475472231
257	0.4473517673
258	0.4471695061
259	0.4468880007
260	0.4465494678
261	0.446454034
262	0.4461574418
263	0.4458740696
264	0.4455963391
265	0.4454618439
266	0.4452685064
267	0.4450724102
268	0.4447860296
269	0.4445465305
270	0.444308357
271	0.4440808629
272	0.4438731695
273	0.4435941458
274	0.4434135968
275	0.4431471567
276	0.4428944288
277	0.4427125921
278	0.4424949267
279	0.4422331098
280	0.4421183384
281	0.4419251777
282	0.4417251347
283	0.4415040683
284	0.441279403
285	0.4410632574
286	0.4408033359
287	0.4405141219
288	0.4403400842
289	0.4401133239
290	0.4399736378
291	0.4396926729
292	0.4395480709
293	0.4392913603
294	0.4390551404
295	0.4386967878
296	0.4385050159
297	0.4382890011
298	0.4381318226
299	0.4379432573
