iter	Passed	Remaining
0	11	3437
1	23	3431
2	34	3375
3	51	3806
4	67	3986
5	82	4051
6	95	4015
7	108	3956
8	123	4006
9	135	3926
10	147	3878
11	159	3827
12	170	3754
13	182	3731
14	197	3760
15	211	3752
16	227	3789
17	243	3808
18	254	3760
19	267	3751
20	284	3777
21	298	3775
22	314	3790
23	329	3783
24	344	3789
25	358	3776
26	411	4164
27	428	4165
28	445	4161
29	457	4119
30	471	4093
31	487	4084
32	502	4067
33	516	4039
34	530	4013
35	541	3968
36	557	3961
37	571	3940
38	584	3910
39	597	3886
40	610	3855
41	625	3840
42	639	3821
43	652	3798
44	665	3772
45	677	3738
46	688	3707
47	701	3682
48	712	3649
49	724	3624
50	734	3585
51	746	3558
52	760	3543
53	774	3528
54	794	3538
55	808	3524
56	817	3486
57	829	3461
58	838	3425
59	848	3393
60	858	3362
61	870	3341
62	881	3317
63	892	3290
64	908	3284
65	922	3272
66	939	3265
67	954	3256
68	963	3224
69	973	3198
70	984	3175
71	997	3158
72	1014	3154
73	1025	3132
74	1036	3110
75	1049	3093
76	1064	3082
77	1079	3072
78	1092	3056
79	1108	3048
80	1119	3026
81	1131	3009
82	1145	2994
83	1157	2976
84	1169	2956
85	1181	2939
86	1196	2929
87	1211	2919
88	1228	2911
89	1245	2906
90	1261	2897
91	1277	2889
92	1295	2882
93	1308	2867
94	1323	2855
95	1336	2839
96	1346	2817
97	1357	2798
98	1369	2779
99	1383	2766
100	1396	2750
101	1413	2743
102	1427	2730
103	1442	2718
104	1458	2708
105	1474	2699
106	1489	2685
107	1500	2667
108	1513	2652
109	1529	2641
110	1540	2623
111	1558	2616
112	1570	2598
113	1579	2577
114	1588	2555
115	1597	2534
116	1607	2515
117	1620	2498
118	1631	2481
119	1642	2463
120	1653	2445
121	1662	2425
122	1676	2412
123	1691	2401
124	1704	2385
125	1713	2366
126	1725	2350
127	1737	2334
128	1748	2317
129	1758	2299
130	1770	2284
131	1781	2266
132	1792	2250
133	1802	2232
134	1816	2220
135	1832	2209
136	1847	2198
137	1862	2186
138	1872	2168
139	1882	2151
140	1893	2135
141	1902	2117
142	1913	2100
143	1923	2083
144	1934	2067
145	1943	2050
146	1953	2033
147	1969	2022
148	1985	2012
149	2000	2000
150	2010	1983
151	2023	1969
152	2032	1953
153	2044	1938
154	2056	1923
155	2067	1908
156	2079	1894
157	2092	1880
158	2105	1867
159	2120	1855
160	2136	1844
161	2152	1833
162	2167	1822
163	2183	1810
164	2197	1798
165	2211	1785
166	2222	1770
167	2234	1755
168	2247	1742
169	2262	1730
170	2276	1717
171	2289	1703
172	2298	1687
173	2309	1672
174	2320	1657
175	2331	1642
176	2345	1629
177	2358	1616
178	2372	1603
179	2384	1589
180	2395	1574
181	2405	1559
182	2416	1544
183	2431	1532
184	2444	1519
185	2456	1505
186	2468	1491
187	2483	1479
188	2497	1466
189	2513	1455
190	2528	1442
191	2544	1431
192	2559	1419
193	2575	1406
194	2586	1392
195	2598	1378
196	2609	1364
197	2621	1350
198	2636	1337
199	2655	1327
200	2671	1315
201	2679	1299
202	2692	1286
203	2705	1273
204	2717	1259
205	2728	1245
206	2737	1229
207	2746	1214
208	2756	1200
209	2765	1185
210	2773	1169
211	2782	1154
212	2792	1140
213	2802	1126
214	2811	1111
215	2854	1110
216	2894	1107
217	2905	1092
218	2913	1077
219	2925	1063
220	2939	1050
221	2953	1037
222	2966	1024
223	2976	1009
224	2988	996
225	2999	982
226	3010	967
227	3020	953
228	3030	939
229	3040	925
230	3048	910
231	3064	898
232	3079	885
233	3096	873
234	3111	860
235	3122	846
236	3132	832
237	3142	818
238	3153	804
239	3163	790
240	3173	777
241	3184	763
242	3195	749
243	3209	736
244	3225	724
245	3241	711
246	3256	698
247	3270	685
248	3287	673
249	3303	660
250	3315	647
251	3327	633
252	3336	619
253	3348	606
254	3359	592
255	3370	579
256	3380	565
257	3392	552
258	3408	539
259	3437	528
260	3454	516
261	3464	502
262	3482	489
263	3497	476
264	3512	463
265	3529	451
266	3543	437
267	3554	424
268	3564	410
269	3576	397
270	3589	384
271	3599	370
272	3611	357
273	3624	343
274	3640	330
275	3657	318
276	3674	305
277	3688	291
278	3698	278
279	3708	264
280	3720	251
281	3732	238
282	3742	224
283	3752	211
284	3760	197
285	3769	184
286	3776	171
287	3785	157
288	3794	144
289	3804	131
290	3814	117
291	3822	104
292	3833	91
293	3842	78
294	3860	65
295	3870	52
296	3884	39
297	3897	26
298	3911	13
299	3922	0
