iter	Logloss
0	0.6728125574
1	0.6546140856
2	0.6385505539
3	0.6263706828
4	0.6165801273
5	0.6085286637
6	0.6009118216
7	0.5945998864
8	0.5891167349
9	0.5842581161
10	0.5802458566
11	0.5763169742
12	0.5726321116
13	0.5702248783
14	0.5675082036
15	0.5649394333
16	0.5622418518
17	0.5605528455
18	0.5588267332
19	0.5566302273
20	0.5550342878
21	0.5530177864
22	0.551229931
23	0.5500049356
24	0.5477471053
25	0.5467651858
26	0.5459567931
27	0.5446143859
28	0.5434457093
29	0.541563812
30	0.5406060809
31	0.5397421691
32	0.5389421244
33	0.5382660055
34	0.5371423171
35	0.5361528976
36	0.5354155539
37	0.5347169254
38	0.5339624637
39	0.5324144028
40	0.5318694875
41	0.5312875538
42	0.5306569598
43	0.529962289
44	0.5290564194
45	0.5284526914
46	0.5276921772
47	0.5271002588
48	0.525929013
49	0.5254803945
50	0.5249214957
51	0.5240403764
52	0.5231196969
53	0.5227320491
54	0.5220798258
55	0.5210589254
56	0.5205727621
57	0.5201915437
58	0.519847725
59	0.5193617495
60	0.5187682891
61	0.5174892881
62	0.5166232639
63	0.5163151128
64	0.5159816908
65	0.5152334715
66	0.5147018919
67	0.5141083025
68	0.5134989502
69	0.5130015778
70	0.5126651009
71	0.5124360197
72	0.512011136
73	0.5117030385
74	0.5114043033
75	0.5108533572
76	0.5105300445
77	0.510115727
78	0.5096278599
79	0.5092454975
80	0.5087582189
81	0.5083459218
82	0.508058215
83	0.5074507488
84	0.5069140818
85	0.5066152052
86	0.5062430732
87	0.5059010249
88	0.5054843225
89	0.5049941718
90	0.5044597286
91	0.5041759511
92	0.5036611888
93	0.5032355322
94	0.502906267
95	0.5024514291
96	0.5019962007
97	0.5015120614
98	0.5010492732
99	0.500774849
100	0.5003753338
101	0.4999935758
102	0.4991144149
103	0.4987437137
104	0.4983870501
105	0.4977210623
106	0.4971683208
107	0.4964788617
108	0.4961203263
109	0.4956303593
110	0.4951221698
111	0.4946780704
112	0.4943155204
113	0.4934000254
114	0.4929433836
115	0.4922810552
116	0.4918277196
117	0.4914400198
118	0.4911063987
119	0.4903145878
120	0.4899391097
121	0.4892181948
122	0.4887820932
123	0.4882772995
124	0.487858846
125	0.4873431682
126	0.4870718492
127	0.4867415008
128	0.4864126669
129	0.4858237169
130	0.4853730706
131	0.4850101342
132	0.4847143267
133	0.4843711897
134	0.4840595447
135	0.4837838104
136	0.4834682433
137	0.4831658748
138	0.4827691524
139	0.4823667049
140	0.4819719139
141	0.4817853476
142	0.4815079912
143	0.4809553044
144	0.4807287989
145	0.480460748
146	0.4800454988
147	0.4796408961
148	0.4793806333
149	0.4790150873
150	0.478677262
151	0.4782718035
152	0.4779570421
153	0.4776547405
154	0.4773866247
155	0.4770552315
156	0.4767286356
157	0.4763799788
158	0.4761070678
159	0.4758476089
160	0.4755461344
161	0.4751503771
162	0.4749382476
163	0.474567401
164	0.4739714888
165	0.4736726071
166	0.4728767069
167	0.4725336242
168	0.472246952
169	0.4720472182
170	0.4717195281
171	0.4712991771
172	0.4710559486
173	0.4707704026
174	0.4704244519
175	0.470080389
176	0.4697434677
177	0.469457624
178	0.4691632207
179	0.468762208
180	0.468509966
181	0.468314075
182	0.46808605
183	0.4676077932
184	0.4674499726
185	0.467162555
186	0.4668772127
187	0.4666219185
188	0.4664506112
189	0.4661888256
190	0.4659221637
191	0.4656907969
192	0.4653828031
193	0.4650491866
194	0.4647490106
195	0.4644654924
196	0.4642428657
197	0.4639403063
198	0.4637356691
199	0.4634054546
200	0.4631593117
201	0.4629599678
202	0.4625930903
203	0.4624160539
204	0.4621118266
205	0.4618509036
206	0.4616573194
207	0.4613633758
208	0.4610832847
209	0.4608302979
210	0.46061549
211	0.4603767209
212	0.4601020213
213	0.4598482288
214	0.4594718523
215	0.4593274482
216	0.4588773485
217	0.458494887
218	0.4582742463
219	0.4580389273
220	0.4578100362
221	0.4574978113
222	0.4571911047
223	0.4569536559
224	0.4566520946
225	0.4564418181
226	0.4562561738
227	0.4560294447
228	0.4557755494
229	0.4555244893
230	0.4553668889
231	0.4551155182
232	0.4549050584
233	0.4547442531
234	0.4545536296
235	0.4544272385
236	0.4541737476
237	0.4538552506
238	0.4535468531
239	0.4532279111
240	0.4529193426
241	0.4526572572
242	0.4523501868
243	0.4521507092
244	0.4519314449
245	0.451686651
246	0.4514771075
247	0.4512179261
248	0.4509923667
249	0.450872083
250	0.450606457
251	0.4504657296
252	0.4502706643
253	0.4500389474
254	0.4497503592
255	0.4494189051
256	0.4492065396
257	0.4489155345
258	0.4486856315
259	0.448610938
260	0.4483438965
261	0.4482170438
262	0.4479508896
263	0.4478390808
264	0.4475570423
265	0.4473416478
266	0.4470843792
267	0.4468709142
268	0.4466248926
269	0.4464649366
270	0.4461475959
271	0.4457793498
272	0.4455584667
273	0.4453940772
274	0.4451290739
275	0.4450040885
276	0.4448285942
277	0.4446216618
278	0.4443760479
279	0.4441858547
280	0.4439849583
281	0.4436933958
282	0.443486551
283	0.4432823316
284	0.4430718048
285	0.4428744226
286	0.4427060886
287	0.4424534273
288	0.4422415717
289	0.4419387927
290	0.4417605486
291	0.4415986258
292	0.4413958503
293	0.4410556134
294	0.4408260621
295	0.4407073305
296	0.4405043679
297	0.4402185684
298	0.4399298716
299	0.4396999033
