iter	Passed	Remaining
0	11	3447
1	23	3444
2	34	3396
3	81	5997
4	92	5443
5	104	5103
6	115	4854
7	128	4705
8	145	4715
9	163	4754
10	181	4771
11	194	4658
12	205	4539
13	217	4448
14	230	4375
15	240	4272
16	253	4228
17	264	4138
18	281	4159
19	295	4138
20	314	4172
21	325	4109
22	345	4161
23	354	4076
24	367	4038
25	379	3996
26	392	3968
27	405	3942
28	416	3887
29	427	3843
30	438	3803
31	453	3796
32	467	3779
33	480	3761
34	492	3726
35	506	3713
36	520	3696
37	534	3688
38	552	3697
39	567	3691
40	583	3685
41	599	3685
42	616	3684
43	630	3668
44	647	3668
45	663	3662
46	677	3648
47	741	3892
48	758	3883
49	773	3869
50	788	3851
51	802	3826
52	819	3818
53	839	3824
54	854	3804
55	869	3790
56	885	3774
57	900	3755
58	913	3730
59	927	3708
60	938	3678
61	950	3648
62	962	3622
63	974	3592
64	986	3567
65	1001	3550
66	1013	3523
67	1025	3498
68	1035	3468
69	1046	3438
70	1056	3409
71	1066	3375
72	1078	3353
73	1092	3335
74	1105	3317
75	1122	3308
76	1135	3289
77	1150	3275
78	1166	3262
79	1181	3249
80	1195	3231
81	1208	3213
82	1220	3191
83	1232	3168
84	1244	3147
85	1258	3132
86	1273	3118
87	1285	3098
88	1299	3081
89	1310	3058
90	1323	3038
91	1336	3021
92	1350	3007
93	1376	3017
94	1391	3002
95	1405	2986
96	1418	2969
97	1429	2946
98	1440	2924
99	1451	2903
100	1466	2888
101	1478	2870
102	1498	2865
103	1515	2856
104	1530	2842
105	1543	2824
106	1555	2805
107	1570	2791
108	1581	2771
109	1594	2754
110	1606	2735
111	1616	2712
112	1629	2696
113	1643	2681
114	1659	2668
115	1674	2655
116	1691	2644
117	1705	2630
118	1720	2617
119	1734	2601
120	1750	2588
121	1764	2574
122	1778	2559
123	1793	2545
124	1808	2532
125	1822	2516
126	1862	2536
127	1883	2530
128	1897	2514
129	1910	2497
130	1925	2483
131	1940	2469
132	1955	2456
133	1968	2438
134	1979	2419
135	1992	2402
136	2006	2387
137	2018	2369
138	2030	2352
139	2045	2337
140	2058	2321
141	2070	2304
142	2084	2288
143	2097	2272
144	2109	2255
145	2124	2241
146	2139	2226
147	2154	2212
148	2167	2196
149	2183	2183
150	2196	2167
151	2206	2148
152	2218	2131
153	2228	2112
154	2239	2094
155	2250	2077
156	2262	2061
157	2276	2045
158	2290	2031
159	2301	2014
160	2316	1999
161	2327	1982
162	2341	1967
163	2354	1952
164	2368	1937
165	2379	1920
166	2393	1905
167	2408	1892
168	2422	1877
169	2435	1862
170	2450	1848
171	2463	1832
172	2504	1838
173	2520	1825
174	2532	1808
175	2542	1791
176	2558	1777
177	2574	1764
178	2625	1774
179	2678	1785
180	2698	1774
181	2715	1760
182	2730	1745
183	2744	1730
184	2759	1715
185	2774	1700
186	2788	1685
187	2808	1673
188	2827	1660
189	2841	1644
190	2855	1629
191	2870	1614
192	2886	1600
193	2897	1583
194	2914	1569
195	2928	1553
196	2942	1538
197	2956	1522
198	2969	1507
199	2983	1491
200	2995	1475
201	3006	1458
202	3020	1443
203	3032	1427
204	3043	1410
205	3055	1394
206	3066	1377
207	3077	1361
208	3087	1344
209	3099	1328
210	3110	1312
211	3146	1306
212	3161	1291
213	3169	1273
214	3178	1256
215	3191	1240
216	3203	1225
217	3216	1209
218	3223	1192
219	3237	1177
220	3250	1161
221	3259	1145
222	3270	1129
223	3282	1113
224	3295	1098
225	3303	1081
226	3313	1065
227	3326	1050
228	3339	1035
229	3352	1020
230	3365	1005
231	3378	990
232	3389	974
233	3409	961
234	3424	947
235	3437	932
236	3449	916
237	3469	903
238	3481	888
239	3493	873
240	3506	858
241	3522	844
242	3540	830
243	3556	816
244	3571	801
245	3588	787
246	3600	772
247	3611	757
248	3622	742
249	3635	727
250	3650	712
251	3670	699
252	3689	685
253	3703	670
254	3720	656
255	3736	642
256	3750	627
257	3767	613
258	3783	598
259	3795	583
260	3807	568
261	3820	554
262	3837	539
263	3850	525
264	3864	510
265	3880	495
266	3895	481
267	3907	466
268	3925	452
269	3941	437
270	3956	423
271	3970	408
272	3982	393
273	3994	379
274	4007	364
275	4020	349
276	4035	335
277	4052	320
278	4068	306
279	4085	291
280	4102	277
281	4118	262
282	4135	248
283	4147	233
284	4162	219
285	4174	204
286	4185	189
287	4198	174
288	4214	160
289	4231	145
290	4250	131
291	4267	116
292	4283	102
293	4298	87
294	4313	73
295	4325	58
296	4338	43
297	4350	29
298	4364	14
299	4379	0
