iter	Passed	Remaining
0	12	3789
1	27	4038
2	42	4162
3	54	4031
4	67	3996
5	81	3997
6	94	3949
7	106	3889
8	118	3834
9	128	3737
10	140	3683
11	151	3631
12	163	3603
13	175	3576
14	185	3531
15	198	3530
16	212	3540
17	225	3534
18	238	3530
19	247	3471
20	257	3424
21	267	3382
22	279	3370
23	290	3335
24	298	3278
25	309	3264
26	320	3244
27	332	3225
28	346	3234
29	357	3218
30	370	3211
31	382	3206
32	393	3182
33	404	3163
34	417	3164
35	430	3156
36	442	3142
37	452	3122
38	464	3108
39	475	3091
40	489	3090
41	504	3097
42	515	3082
43	526	3065
44	536	3038
45	550	3041
46	564	3041
47	575	3020
48	586	3003
49	598	2992
50	614	2998
51	624	2978
52	636	2965
53	646	2943
54	655	2920
55	665	2901
56	677	2886
57	688	2870
58	698	2852
59	706	2824
60	716	2808
61	732	2811
62	745	2803
63	760	2805
64	773	2796
65	782	2775
66	791	2751
67	801	2735
68	809	2711
69	817	2686
70	828	2670
71	840	2662
72	847	2634
73	862	2634
74	871	2613
75	881	2598
76	892	2585
77	904	2574
78	917	2566
79	931	2560
80	943	2551
81	955	2539
82	970	2536
83	983	2528
84	994	2516
85	1006	2503
86	1018	2493
87	1028	2476
88	1037	2460
89	1052	2456
90	1067	2450
91	1077	2436
92	1087	2420
93	1096	2402
94	1105	2384
95	1115	2369
96	1125	2356
97	1137	2344
98	1147	2329
99	1160	2320
100	1175	2315
101	1190	2310
102	1202	2300
103	1211	2283
104	1221	2269
105	1229	2250
106	1238	2233
107	1248	2220
108	1258	2205
109	1269	2193
110	1279	2179
111	1290	2165
112	1303	2156
113	1319	2153
114	1334	2146
115	1347	2137
116	1358	2124
117	1367	2109
118	1377	2095
119	1388	2082
120	1397	2067
121	1406	2051
122	1413	2033
123	1422	2018
124	1436	2010
125	1452	2005
126	1466	1997
127	1478	1986
128	1485	1968
129	1494	1954
130	1506	1942
131	1515	1928
132	1524	1914
133	1533	1899
134	1543	1886
135	1556	1876
136	1571	1869
137	1585	1861
138	1598	1851
139	1608	1838
140	1618	1824
141	1627	1811
142	1637	1797
143	1646	1783
144	1656	1770
145	1665	1756
146	1675	1744
147	1690	1736
148	1703	1726
149	1715	1715
150	1727	1704
151	1736	1690
152	1746	1678
153	1757	1665
154	1769	1655
155	1779	1642
156	1789	1630
157	1798	1616
158	1809	1604
159	1825	1596
160	1836	1585
161	1848	1574
162	1859	1563
163	1872	1552
164	1882	1540
165	1896	1530
166	1906	1518
167	1916	1505
168	1928	1494
169	1938	1482
170	1947	1469
171	1957	1456
172	1967	1444
173	1979	1433
174	1991	1422
175	2005	1412
176	2015	1400
177	2025	1387
178	2036	1376
179	2048	1365
180	2060	1354
181	2071	1343
182	2080	1330
183	2091	1318
184	2104	1308
185	2116	1297
186	2127	1285
187	2138	1273
188	2146	1260
189	2158	1249
190	2171	1239
191	2183	1228
192	2197	1218
193	2208	1206
194	2219	1195
195	2231	1184
196	2242	1172
197	2252	1160
198	2263	1148
199	2274	1137
200	2283	1124
201	2296	1114
202	2310	1103
203	2323	1093
204	2338	1083
205	2350	1072
206	2364	1062
207	2375	1050
208	2385	1038
209	2396	1026
210	2405	1014
211	2417	1003
212	2431	992
213	2443	981
214	2456	971
215	2468	959
216	2484	950
217	2498	939
218	2511	928
219	2522	917
220	2531	905
221	2542	893
222	2555	882
223	2568	871
224	2581	860
225	2599	851
226	2613	840
227	2628	829
228	2641	819
229	2655	808
230	2668	796
231	2678	785
232	2691	774
233	2701	762
234	2710	749
235	2725	738
236	2748	730
237	2765	720
238	2777	708
239	2789	697
240	2801	685
241	2813	674
242	2826	663
243	2839	651
244	2848	639
245	2860	627
246	2871	616
247	2881	604
248	2892	592
249	2901	580
250	2911	568
251	2923	556
252	2936	545
253	2949	534
254	2960	522
255	2973	511
256	2985	499
257	2996	487
258	3007	476
259	3020	464
260	3032	453
261	3042	441
262	3054	429
263	3065	418
264	3079	406
265	3091	395
266	3102	383
267	3112	371
268	3123	359
269	3140	348
270	3152	337
271	3167	326
272	3179	314
273	3192	302
274	3208	291
275	3220	280
276	3233	268
277	3245	256
278	3257	245
279	3267	233
280	3279	221
281	3290	210
282	3302	198
283	3313	186
284	3323	174
285	3337	163
286	3347	151
287	3361	140
288	3375	128
289	3387	116
290	3400	105
291	3411	93
292	3423	81
293	3437	70
294	3449	58
295	3461	46
296	3473	35
297	3484	23
298	3495	11
299	3505	0
