iter	Logloss
0	0.6701737755
1	0.6523189889
2	0.6379968087
3	0.6269285675
4	0.6167317316
5	0.6081604804
6	0.6013169906
7	0.5957294962
8	0.5894235295
9	0.5845838656
10	0.5807764799
11	0.5775866347
12	0.5745416862
13	0.5716637697
14	0.5681421974
15	0.565714348
16	0.5632694568
17	0.5618155226
18	0.5597729159
19	0.5582383293
20	0.5556677411
21	0.5531957199
22	0.5508346162
23	0.5493885478
24	0.5475630643
25	0.5461179221
26	0.5450297709
27	0.5431863741
28	0.5422369485
29	0.5412742553
30	0.5402548749
31	0.5393715019
32	0.5384956924
33	0.5376389492
34	0.5365408305
35	0.5356396069
36	0.534858067
37	0.5340534728
38	0.53338539
39	0.5326060375
40	0.5321158307
41	0.5311761144
42	0.5305714128
43	0.5300038442
44	0.529460989
45	0.5290557766
46	0.5286078288
47	0.5273360071
48	0.5268354671
49	0.5262638701
50	0.5257815777
51	0.5252435646
52	0.5243144317
53	0.5238481189
54	0.5232843623
55	0.5227706055
56	0.52219971
57	0.5217025594
58	0.5211914763
59	0.5208211481
60	0.5201732387
61	0.5197406466
62	0.5192805
63	0.518872498
64	0.51855713
65	0.51820421
66	0.5180325155
67	0.5175549472
68	0.5169600938
69	0.5165968892
70	0.5159220483
71	0.5155273421
72	0.5149192442
73	0.5145341152
74	0.5141286252
75	0.513809761
76	0.5134994612
77	0.5129963713
78	0.5125824323
79	0.5123205757
80	0.5120158317
81	0.5115923855
82	0.5107996387
83	0.510482371
84	0.5100091592
85	0.5093063033
86	0.5088645328
87	0.508638218
88	0.5081690389
89	0.5078427846
90	0.5073463355
91	0.5070778647
92	0.5064953001
93	0.5061141631
94	0.5056741641
95	0.5052239096
96	0.5049815203
97	0.504581917
98	0.5043534082
99	0.5040551725
100	0.5036955326
101	0.5034931027
102	0.5032119909
103	0.5028949449
104	0.5024956359
105	0.5021136228
106	0.5017055751
107	0.50144154
108	0.5009886217
109	0.5006247382
110	0.5002402729
111	0.4998932169
112	0.4995173572
113	0.4991593893
114	0.4987830761
115	0.4983540093
116	0.4979617326
117	0.4976867122
118	0.4970349152
119	0.4966879707
120	0.4963187183
121	0.4959783211
122	0.495724397
123	0.4953305199
124	0.494349186
125	0.4940287411
126	0.4933144623
127	0.4930313361
128	0.49270612
129	0.4924060037
130	0.4921028118
131	0.4917824913
132	0.491233686
133	0.490924938
134	0.4907208093
135	0.4902179209
136	0.4898236129
137	0.489605452
138	0.4892873188
139	0.4890323005
140	0.4887584154
141	0.4883355025
142	0.4880088253
143	0.4876346856
144	0.4873282767
145	0.4870033107
146	0.4865193831
147	0.4862139573
148	0.4859747664
149	0.4857757708
150	0.4854575942
151	0.4852011382
152	0.4849114636
153	0.4845962005
154	0.4842665922
155	0.484027135
156	0.4837616066
157	0.4836563833
158	0.483368701
159	0.4830685614
160	0.482668779
161	0.4823669701
162	0.4820887918
163	0.4818144479
164	0.4815023963
165	0.4812027969
166	0.4809191719
167	0.4807305855
168	0.4803756529
169	0.4801072559
170	0.4798031885
171	0.4796091627
172	0.478848945
173	0.478596344
174	0.4782985339
175	0.4781005093
176	0.4777008435
177	0.4773541741
178	0.4770371564
179	0.4768627471
180	0.4766020502
181	0.4763927476
182	0.4760434913
183	0.4758627437
184	0.475681568
185	0.475164666
186	0.4748679153
187	0.474580997
188	0.4742703664
189	0.4739480994
190	0.4736758816
191	0.473407035
192	0.4730106015
193	0.4728047267
194	0.4726172194
195	0.4723802655
196	0.472082951
197	0.4717354764
198	0.4714728041
199	0.471190013
200	0.4708792251
201	0.4707102314
202	0.4704650745
203	0.4703286312
204	0.4700507127
205	0.4698141003
206	0.4696071167
207	0.4692660095
208	0.4690421071
209	0.4688792736
210	0.4686088977
211	0.4681258562
212	0.4679421624
213	0.4677249619
214	0.4674913228
215	0.4672451879
216	0.4669760454
217	0.4667280575
218	0.4664907303
219	0.4662007086
220	0.465917968
221	0.4656714587
222	0.4654522395
223	0.4652172691
224	0.4649968239
225	0.4647971221
226	0.4646064264
227	0.4643492758
228	0.4640221492
229	0.4637833427
230	0.46356405
231	0.4633264185
232	0.4630897015
233	0.4629256796
234	0.4627872499
235	0.4624728845
236	0.4622762807
237	0.4620353241
238	0.461856548
239	0.4615954186
240	0.4613359946
241	0.4610196155
242	0.4608317004
243	0.4604919596
244	0.4601795652
245	0.4599076864
246	0.4596347771
247	0.4593609159
248	0.4591848341
249	0.4590261777
250	0.4587512869
251	0.4585153867
252	0.4582279754
253	0.4580717928
254	0.4578204423
255	0.4576004237
256	0.4572950467
257	0.4570579919
258	0.4569685517
259	0.4567753901
260	0.456581473
261	0.4563736536
262	0.4561767514
263	0.4558545572
264	0.4555587071
265	0.4552983738
266	0.4551686785
267	0.4550084694
268	0.4547701008
269	0.4545197653
270	0.4543591003
271	0.454145549
272	0.4539337635
273	0.4537034073
274	0.4534740733
275	0.4532201564
276	0.4530718246
277	0.4529547152
278	0.4527560037
279	0.4525364255
280	0.4523921526
281	0.4522009856
282	0.452043156
283	0.4518498322
284	0.4515780177
285	0.4512763002
286	0.4511759899
287	0.451063326
288	0.4508589229
289	0.4505626512
290	0.4504009052
291	0.4502282671
292	0.4499994658
293	0.4496753494
294	0.4494856656
295	0.4492825004
296	0.4490715097
297	0.4488591732
298	0.4486582852
299	0.4484443285
