iter	Logloss
0	0.6710016397
1	0.6548861331
2	0.6407959266
3	0.6284065792
4	0.6181034849
5	0.6088886777
6	0.6024534281
7	0.5949031221
8	0.5899938991
9	0.5859761354
10	0.5815394389
11	0.5775828206
12	0.5742229347
13	0.5714668089
14	0.5683466902
15	0.5661145955
16	0.5641942393
17	0.561841335
18	0.5597582369
19	0.5576730404
20	0.5561597208
21	0.5548486919
22	0.5534232469
23	0.5513870538
24	0.5499866882
25	0.5484941802
26	0.5472293946
27	0.5456177669
28	0.5447224605
29	0.5435296149
30	0.5426014881
31	0.5416443831
32	0.5406969468
33	0.5385940644
34	0.5378482752
35	0.5370723139
36	0.5357866534
37	0.5345707358
38	0.5337657959
39	0.5324912582
40	0.5316335249
41	0.5310772112
42	0.5303894265
43	0.5296761065
44	0.5288975159
45	0.5280418607
46	0.5269344754
47	0.5263747034
48	0.525827542
49	0.5253316472
50	0.5247585338
51	0.5240577555
52	0.5234991174
53	0.5231130878
54	0.5223715508
55	0.5218219147
56	0.5209416796
57	0.5204789295
58	0.519914707
59	0.5191000174
60	0.5187309294
61	0.5183200265
62	0.517822598
63	0.5174898067
64	0.5169501778
65	0.5158192277
66	0.5151468614
67	0.5148196605
68	0.5143831509
69	0.5140681777
70	0.5136523502
71	0.5127001746
72	0.5122735632
73	0.5117842965
74	0.5113286515
75	0.5109641061
76	0.5104812681
77	0.5100912907
78	0.5096845404
79	0.5093486097
80	0.5081901213
81	0.5077213245
82	0.5074516632
83	0.5070942423
84	0.5064152837
85	0.5060281835
86	0.5056148081
87	0.5053307717
88	0.5050995151
89	0.504777348
90	0.5044560845
91	0.5039139259
92	0.5035494442
93	0.5031440738
94	0.5025955714
95	0.502153911
96	0.5017044216
97	0.5013800717
98	0.5005853689
99	0.4998941541
100	0.4993867723
101	0.4989818165
102	0.4985142024
103	0.4977364042
104	0.4973040839
105	0.4967496918
106	0.4965397948
107	0.4960509308
108	0.4956056101
109	0.4951113422
110	0.4947615945
111	0.4939951734
112	0.4935916158
113	0.4931720169
114	0.4920010798
115	0.4915788997
116	0.4911900493
117	0.490865688
118	0.4904327988
119	0.4899853322
120	0.4895372471
121	0.4892313494
122	0.4887678672
123	0.4884361535
124	0.4880701381
125	0.4876822721
126	0.4872054183
127	0.4868081904
128	0.4864446289
129	0.486030268
130	0.4857528037
131	0.4849645601
132	0.4846432981
133	0.4843258553
134	0.4840460583
135	0.4836739178
136	0.4834127976
137	0.4829877179
138	0.4826210024
139	0.4823015371
140	0.4819292952
141	0.4815792604
142	0.4811940833
143	0.4806713984
144	0.4803109449
145	0.479752718
146	0.4792566735
147	0.4789584359
148	0.4786670829
149	0.4783354327
150	0.4779810419
151	0.4777143238
152	0.4773634483
153	0.4770319668
154	0.4759622955
155	0.4756466057
156	0.4752842153
157	0.4750394694
158	0.4746779148
159	0.4743293379
160	0.474039814
161	0.4737279329
162	0.4734958713
163	0.4731746011
164	0.4728652076
165	0.4726141764
166	0.4723214335
167	0.472081226
168	0.4717444025
169	0.4713754092
170	0.4710828989
171	0.4707910605
172	0.470428509
173	0.4700015359
174	0.4697218861
175	0.4694099973
176	0.4691098566
177	0.4687939922
178	0.4684988628
179	0.4682809834
180	0.4680243616
181	0.467771717
182	0.4674663907
183	0.4673152609
184	0.4670249396
185	0.4666113956
186	0.4663067585
187	0.4661119875
188	0.4657684188
189	0.465390318
190	0.4650816406
191	0.4648417224
192	0.4645390247
193	0.4643686607
194	0.4641075571
195	0.4637766758
196	0.4633593209
197	0.4630330376
198	0.4627699344
199	0.4624784967
200	0.4621943916
201	0.4619297942
202	0.4615959043
203	0.4613036321
204	0.4609679134
205	0.4606455609
206	0.4602827734
207	0.4599854929
208	0.459772964
209	0.4594155768
210	0.4591997416
211	0.459050834
212	0.4587161467
213	0.4583937857
214	0.4581180639
215	0.4579875798
216	0.4576951188
217	0.4573979721
218	0.4571305141
219	0.4567402599
220	0.4565754501
221	0.4563176405
222	0.4559466565
223	0.4557759844
224	0.455538987
225	0.4553041003
226	0.4550180609
227	0.4547567877
228	0.4545112644
229	0.4542448373
230	0.4539483974
231	0.4536356989
232	0.4534198639
233	0.4531642993
234	0.4529121662
235	0.4526330039
236	0.4524232139
237	0.4520996521
238	0.4519130064
239	0.451686622
240	0.4513407077
241	0.4509335198
242	0.4507095495
243	0.4503397373
244	0.4500156932
245	0.4497196999
246	0.4494541264
247	0.4491450128
248	0.4488682163
249	0.4486028398
250	0.4482779408
251	0.4480711356
252	0.4477748583
253	0.4475334438
254	0.4471816092
255	0.4469422769
256	0.4467095875
257	0.4464916386
258	0.4462152877
259	0.4459343979
260	0.4456432312
261	0.4454770908
262	0.4452372934
263	0.4449820142
264	0.4447092498
265	0.444559893
266	0.4442112464
267	0.4439338164
268	0.4436129985
269	0.4433482905
270	0.4431597788
271	0.4428943437
272	0.4426011371
273	0.4423654002
274	0.442171761
275	0.4418687434
276	0.4416451683
277	0.4413242561
278	0.4409653525
279	0.4406348622
280	0.4403923654
281	0.4401339201
282	0.4399937438
283	0.4397778041
284	0.4395738105
285	0.4392758306
286	0.4390536197
287	0.4387791943
288	0.4384500507
289	0.4382182154
290	0.4380319171
291	0.4378010763
292	0.4375855623
293	0.4373485747
294	0.4370765539
295	0.4368113736
296	0.4365709977
297	0.4363015437
298	0.4360745142
299	0.4359815648
