iter	Passed	Remaining
0	18	5446
1	36	5393
2	56	5579
3	69	5165
4	84	4957
5	95	4668
6	107	4519
7	120	4403
8	133	4300
9	145	4225
10	163	4297
11	180	4343
12	202	4470
13	215	4406
14	229	4364
15	244	4346
16	261	4346
17	279	4379
18	296	4380
19	311	4355
20	321	4275
21	333	4208
22	343	4139
23	355	4083
24	367	4046
25	380	4009
26	394	3992
27	415	4032
28	432	4042
29	446	4022
30	458	3978
31	473	3966
32	487	3945
33	502	3931
34	518	3925
35	532	3907
36	551	3921
37	559	3860
38	572	3831
39	586	3812
40	601	3799
41	615	3778
42	629	3764
43	640	3727
44	649	3682
45	661	3652
46	672	3620
47	685	3599
48	701	3595
49	712	3562
50	723	3534
51	734	3502
52	745	3473
53	756	3448
54	768	3421
55	778	3391
56	794	3388
57	808	3372
58	821	3356
59	831	3326
60	839	3287
61	847	3254
62	857	3224
63	866	3195
64	875	3166
65	885	3138
66	893	3106
67	903	3082
68	914	3060
69	927	3048
70	939	3030
71	952	3015
72	968	3010
73	982	3000
74	995	2987
75	1008	2972
76	1021	2958
77	1034	2945
78	1045	2924
79	1059	2914
80	1075	2907
81	1094	2908
82	1115	2915
83	1129	2903
84	1142	2888
85	1156	2878
86	1171	2868
87	1198	2886
88	1216	2884
89	1227	2863
90	1241	2852
91	1256	2841
92	1276	2841
93	1291	2830
94	1306	2818
95	1320	2806
96	1334	2792
97	1347	2777
98	1361	2764
99	1373	2747
100	1385	2729
101	1397	2713
102	1414	2704
103	1431	2698
104	1450	2693
105	1463	2679
106	1477	2665
107	1489	2648
108	1502	2632
109	1521	2627
110	1538	2619
111	1553	2607
112	1568	2595
113	1580	2577
114	1593	2562
115	1607	2550
116	1622	2537
117	1632	2517
118	1646	2504
119	1664	2496
120	1679	2484
121	1693	2470
122	1704	2452
123	1716	2436
124	1728	2419
125	1739	2401
126	1757	2393
127	1771	2380
128	1785	2367
129	1796	2349
130	1807	2331
131	1819	2315
132	1831	2299
133	1842	2282
134	1856	2268
135	1870	2255
136	1888	2246
137	1904	2235
138	1921	2226
139	1935	2211
140	1949	2197
141	1960	2181
142	1971	2164
143	1983	2148
144	1995	2133
145	2009	2119
146	2019	2101
147	2035	2090
148	2052	2080
149	2069	2069
150	2079	2052
151	2089	2034
152	2098	2016
153	2108	1998
154	2119	1982
155	2129	1966
156	2142	1951
157	2155	1937
158	2170	1924
159	2181	1908
160	2191	1892
161	2202	1876
162	2212	1859
163	2227	1846
164	2247	1839
165	2267	1830
166	2281	1816
167	2294	1802
168	2304	1786
169	2321	1775
170	2339	1764
171	2358	1754
172	2372	1741
173	2385	1727
174	2398	1713
175	2417	1703
176	2435	1692
177	2455	1682
178	2468	1668
179	2480	1653
180	2494	1639
181	2505	1624
182	2517	1609
183	2530	1595
184	2545	1582
185	2563	1571
186	2586	1563
187	2604	1551
188	2619	1538
189	2636	1526
190	2649	1511
191	2669	1501
192	2690	1491
193	2707	1479
194	2721	1465
195	2733	1450
196	2749	1437
197	2771	1427
198	2790	1416
199	2802	1401
200	2813	1385
201	2824	1370
202	2837	1355
203	2848	1340
204	2861	1325
205	2873	1311
206	2884	1295
207	2901	1283
208	2914	1268
209	2928	1255
210	2940	1240
211	2953	1225
212	2963	1210
213	2973	1194
214	2983	1179
215	2993	1164
216	3002	1148
217	3013	1133
218	3025	1118
219	3040	1105
220	3057	1093
221	3078	1081
222	3092	1067
223	3104	1053
224	3113	1037
225	3123	1022
226	3134	1007
227	3145	993
228	3157	979
229	3169	964
230	3185	951
231	3202	938
232	3219	925
233	3233	912
234	3247	898
235	3261	884
236	3273	870
237	3288	856
238	3303	843
239	3316	829
240	3328	814
241	3340	800
242	3352	786
243	3366	772
244	3383	759
245	3403	747
246	3420	733
247	3434	720
248	3449	706
249	3465	693
250	3485	680
251	3500	666
252	3513	652
253	3524	638
254	3538	624
255	3551	610
256	3567	596
257	3578	582
258	3593	568
259	3610	555
260	3630	542
261	3647	528
262	3660	515
263	3674	501
264	3689	487
265	3698	472
266	3714	459
267	3729	445
268	3746	431
269	3759	417
270	3771	403
271	3785	389
272	3796	375
273	3807	361
274	3820	347
275	3833	333
276	3846	319
277	3869	306
278	3885	292
279	3903	278
280	3917	264
281	3932	251
282	3946	237
283	3959	223
284	3972	209
285	3987	195
286	4004	181
287	4021	167
288	4036	153
289	4048	139
290	4063	125
291	4078	111
292	4097	97
293	4118	84
294	4137	70
295	4150	56
296	4162	42
297	4177	28
298	4190	14
299	4205	0
