iter	Passed	Remaining
0	12	3758
1	24	3578
2	33	3337
3	43	3216
4	52	3116
5	62	3062
6	89	3746
7	120	4384
8	130	4216
9	139	4059
10	149	3916
11	159	3831
12	170	3772
13	181	3702
14	191	3639
15	200	3567
16	212	3538
17	222	3493
18	233	3458
19	244	3418
20	254	3376
21	265	3350
22	275	3321
23	286	3299
24	298	3282
25	308	3255
26	318	3215
27	328	3190
28	338	3163
29	349	3145
30	358	3112
31	368	3082
32	376	3043
33	384	3007
34	394	2983
35	403	2957
36	412	2933
37	423	2918
38	432	2897
39	444	2890
40	454	2871
41	465	2859
42	474	2837
43	484	2817
44	494	2802
45	503	2781
46	512	2757
47	521	2736
48	531	2721
49	541	2705
50	548	2677
51	560	2674
52	570	2660
53	580	2646
54	593	2643
55	603	2631
56	615	2624
57	626	2612
58	633	2585
59	643	2573
60	656	2570
61	668	2565
62	679	2556
63	689	2540
64	699	2528
65	709	2516
66	720	2504
67	729	2487
68	738	2471
69	747	2455
70	758	2446
71	769	2436
72	780	2427
73	793	2422
74	805	2417
75	817	2409
76	828	2399
77	840	2393
78	850	2380
79	862	2372
80	872	2358
81	881	2343
82	892	2333
83	903	2324
84	913	2310
85	924	2299
86	935	2290
87	948	2284
88	962	2282
89	976	2277
90	987	2267
91	998	2257
92	1007	2243
93	1019	2234
94	1030	2224
95	1041	2214
96	1052	2202
97	1063	2191
98	1072	2177
99	1081	2162
100	1090	2148
101	1098	2131
102	1106	2116
103	1114	2100
104	1125	2090
105	1137	2080
106	1150	2075
107	1161	2065
108	1173	2055
109	1184	2045
110	1197	2038
111	1209	2030
112	1221	2021
113	1234	2013
114	1264	2034
115	1276	2024
116	1285	2010
117	1293	1995
118	1302	1980
119	1311	1967
120	1320	1953
121	1330	1941
122	1339	1927
123	1348	1914
124	1357	1900
125	1367	1887
126	1375	1874
127	1385	1861
128	1393	1847
129	1401	1832
130	1410	1819
131	1421	1809
132	1431	1797
133	1443	1787
134	1452	1775
135	1461	1762
136	1470	1749
137	1480	1738
138	1490	1726
139	1500	1714
140	1511	1704
141	1521	1693
142	1531	1681
143	1544	1672
144	1557	1665
145	1567	1652
146	1577	1642
147	1588	1631
148	1598	1620
149	1608	1608
150	1619	1598
151	1628	1585
152	1638	1573
153	1648	1562
154	1657	1550
155	1666	1538
156	1675	1526
157	1685	1514
158	1696	1504
159	1707	1494
160	1718	1484
161	1731	1475
162	1745	1466
163	1754	1454
164	1764	1443
165	1773	1431
166	1785	1421
167	1796	1411
168	1808	1401
169	1821	1392
170	1832	1382
171	1844	1372
172	1857	1363
173	1870	1354
174	1881	1343
175	1903	1341
176	1927	1339
177	1942	1331
178	1952	1320
179	1963	1308
180	1974	1298
181	1986	1287
182	1995	1275
183	2004	1263
184	2015	1253
185	2025	1241
186	2037	1231
187	2049	1221
188	2060	1209
189	2072	1200
190	2083	1188
191	2094	1177
192	2104	1166
193	2113	1155
194	2123	1143
195	2133	1132
196	2144	1121
197	2155	1110
198	2167	1100
199	2178	1089
200	2188	1078
201	2199	1067
202	2209	1055
203	2219	1044
204	2232	1034
205	2243	1023
206	2252	1011
207	2262	1000
208	2273	989
209	2284	978
210	2294	967
211	2305	956
212	2315	945
213	2325	934
214	2337	924
215	2347	912
216	2360	902
217	2371	891
218	2381	880
219	2392	870
220	2400	858
221	2410	846
222	2420	835
223	2431	824
224	2442	814
225	2452	803
226	2463	792
227	2476	782
228	2487	771
229	2499	760
230	2510	749
231	2520	738
232	2531	727
233	2541	716
234	2553	706
235	2562	695
236	2575	684
237	2587	674
238	2597	663
239	2608	652
240	2621	641
241	2634	631
242	2643	620
243	2655	609
244	2667	598
245	2677	587
246	2688	576
247	2698	565
248	2708	554
249	2721	544
250	2732	533
251	2743	522
252	2759	512
253	2780	503
254	2794	493
255	2805	482
256	2815	471
257	2827	460
258	2837	449
259	2848	438
260	2859	427
261	2870	416
262	2881	405
263	2892	394
264	2903	383
265	2914	372
266	2924	361
267	2936	350
268	2948	339
269	2957	328
270	2965	317
271	2976	306
272	2988	295
273	2999	284
274	3009	273
275	3020	262
276	3032	251
277	3043	240
278	3053	229
279	3064	218
280	3075	207
281	3085	196
282	3097	186
283	3108	175
284	3118	164
285	3130	153
286	3143	142
287	3155	131
288	3180	121
289	3193	110
290	3204	99
291	3216	88
292	3227	77
293	3237	66
294	3246	55
295	3256	44
296	3267	33
297	3277	21
298	3288	10
299	3299	0
