iter	Logloss
0	0.6714222213
1	0.6539129099
2	0.6396208462
3	0.6268727679
4	0.6149545681
5	0.6062702161
6	0.5995522042
7	0.5936093376
8	0.5881002572
9	0.5821117855
10	0.5782483053
11	0.5748510262
12	0.572612792
13	0.5698021861
14	0.5667436795
15	0.564365459
16	0.5603851869
17	0.5582127768
18	0.5567567724
19	0.5551390569
20	0.5536637611
21	0.5518361321
22	0.5503427356
23	0.548752052
24	0.5460717471
25	0.544673751
26	0.5437971786
27	0.542742992
28	0.5413803303
29	0.5403007835
30	0.5389566343
31	0.5379854772
32	0.5366059016
33	0.5356150923
34	0.5348404189
35	0.5340291697
36	0.5333720477
37	0.5326206439
38	0.5319358662
39	0.5314208815
40	0.5308397487
41	0.5303063683
42	0.5295844803
43	0.5289427225
44	0.5280836503
45	0.5273207701
46	0.5268041541
47	0.526206858
48	0.525662391
49	0.5253559729
50	0.5247665328
51	0.5241505702
52	0.5232887453
53	0.5227303481
54	0.5223378005
55	0.5217912474
56	0.520839341
57	0.5203471298
58	0.5197151426
59	0.5192514974
60	0.5187951666
61	0.5182551082
62	0.5177123358
63	0.5171597882
64	0.5167372587
65	0.5162761666
66	0.5159769723
67	0.5154497357
68	0.5149521843
69	0.5144448778
70	0.5141000154
71	0.5131488463
72	0.5125189639
73	0.5121989371
74	0.5119075832
75	0.5115895466
76	0.5108808203
77	0.5103525594
78	0.5100319028
79	0.5095354003
80	0.5087205635
81	0.5080220683
82	0.5072064762
83	0.5068580776
84	0.5064266598
85	0.5060717316
86	0.5057069105
87	0.5053550279
88	0.5045954536
89	0.5039976067
90	0.5035319869
91	0.5031193346
92	0.5027539013
93	0.5022366454
94	0.5017352182
95	0.5014813639
96	0.5010892556
97	0.5007774818
98	0.5004748408
99	0.5001451439
100	0.4997793769
101	0.4993848992
102	0.4988220661
103	0.4982339325
104	0.4978145793
105	0.4974294729
106	0.4969679396
107	0.4965591952
108	0.4962235463
109	0.4956214409
110	0.4952410913
111	0.4947018206
112	0.4942683324
113	0.4938139767
114	0.4930311305
115	0.4924916517
116	0.4919936525
117	0.4916662891
118	0.4912682341
119	0.4908865652
120	0.49033602
121	0.4898721762
122	0.4895077672
123	0.48881468
124	0.4885387779
125	0.4870260273
126	0.4866022802
127	0.486093893
128	0.4856957053
129	0.4852543511
130	0.4847878858
131	0.4843813902
132	0.4839911709
133	0.4836194752
134	0.4833284401
135	0.4829353629
136	0.4824255601
137	0.4821040365
138	0.4816751382
139	0.4812070369
140	0.4808118588
141	0.4804934221
142	0.4801690651
143	0.4798550539
144	0.4794779857
145	0.4791198675
146	0.4786176823
147	0.4782812988
148	0.4778646837
149	0.4775334954
150	0.4771997568
151	0.476795131
152	0.4765626775
153	0.4762027632
154	0.4758411594
155	0.4753853197
156	0.4750267839
157	0.4739976571
158	0.4737703796
159	0.4733485386
160	0.4730959227
161	0.4727320433
162	0.4723853437
163	0.4720069366
164	0.4717449675
165	0.471384648
166	0.4709879963
167	0.4706845947
168	0.4703608893
169	0.4700261243
170	0.4696566848
171	0.4693539308
172	0.4689902152
173	0.4686023147
174	0.4682721741
175	0.4679495466
176	0.4674350421
177	0.467127945
178	0.4667415961
179	0.466518483
180	0.4661172145
181	0.4657663602
182	0.4655393049
183	0.4652045757
184	0.4649032546
185	0.4646114635
186	0.4642761764
187	0.4638778393
188	0.4636640895
189	0.4633425697
190	0.4629980348
191	0.4626320027
192	0.4622826184
193	0.4616627598
194	0.4613492417
195	0.4610820973
196	0.4607891363
197	0.4603948137
198	0.4600533484
199	0.4596621797
200	0.4591900474
201	0.4588929666
202	0.4585802687
203	0.458202066
204	0.4579653391
205	0.4576542701
206	0.4574139776
207	0.4570116078
208	0.4567426736
209	0.4564315083
210	0.4559996951
211	0.4556504391
212	0.4553428299
213	0.4551589666
214	0.4548415936
215	0.4545462237
216	0.4542333067
217	0.4539262356
218	0.4536635463
219	0.453299197
220	0.453008045
221	0.4526897291
222	0.4523522225
223	0.4519921524
224	0.4516622603
225	0.451401665
226	0.4511437572
227	0.4508534865
228	0.4505340682
229	0.4502643084
230	0.4499699396
231	0.4496432536
232	0.4492647454
233	0.4491173374
234	0.4488059282
235	0.4484958963
236	0.4482120703
237	0.4479754324
238	0.4476577959
239	0.4473426995
240	0.4470440273
241	0.4468239874
242	0.4464659386
243	0.4461990529
244	0.445993228
245	0.4457683642
246	0.4454907892
247	0.4450705134
248	0.4447840744
249	0.444530471
250	0.4442333095
251	0.4438560687
252	0.4436948229
253	0.4433417464
254	0.4431391539
255	0.4428137314
256	0.4425380265
257	0.4422075895
258	0.4419788556
259	0.4418629336
260	0.4416925609
261	0.4415324656
262	0.4412588229
263	0.441065186
264	0.4408122235
265	0.4405181112
266	0.4401126973
267	0.439845676
268	0.4395190286
269	0.4392876936
270	0.4388546131
271	0.4385496502
272	0.4382901791
273	0.4381183377
274	0.4378308597
275	0.4376206079
276	0.4373617993
277	0.4371158749
278	0.4368205765
279	0.4365742706
280	0.4362688336
281	0.4359769958
282	0.4356868443
283	0.4354727345
284	0.4352337547
285	0.4349627267
286	0.4346611908
287	0.4343566804
288	0.4341259491
289	0.4338423134
290	0.4337460896
291	0.4335175445
292	0.4333000797
293	0.4329996041
294	0.4327865904
295	0.4325331474
296	0.4322650367
297	0.4319632693
298	0.4317472016
299	0.4315603574
