iter	Passed	Remaining
0	13	3906
1	24	3691
2	36	3623
3	50	3766
4	61	3657
5	74	3630
6	86	3607
7	96	3528
8	106	3431
9	115	3339
10	125	3291
11	135	3253
12	146	3235
13	159	3259
14	173	3301
15	185	3291
16	198	3297
17	210	3301
18	223	3306
19	238	3345
20	252	3358
21	264	3339
22	276	3330
23	289	3330
24	301	3320
25	315	3319
26	328	3321
27	339	3299
28	353	3299
29	365	3290
30	379	3291
31	392	3286
32	407	3299
33	420	3290
34	433	3285
35	448	3285
36	460	3273
37	472	3257
38	485	3248
39	496	3228
40	509	3217
41	522	3212
42	535	3201
43	548	3193
44	560	3176
45	573	3169
46	585	3154
47	599	3146
48	612	3137
49	626	3130
50	638	3116
51	651	3107
52	662	3088
53	672	3065
54	686	3059
55	700	3050
56	714	3044
57	731	3051
58	741	3027
59	753	3015
60	767	3008
61	779	2993
62	791	2978
63	804	2965
64	817	2954
65	827	2934
66	840	2921
67	853	2910
68	864	2894
69	880	2894
70	899	2901
71	927	2936
72	938	2919
73	950	2901
74	963	2890
75	976	2877
76	987	2860
77	999	2844
78	1012	2831
79	1025	2820
80	1038	2807
81	1051	2794
82	1065	2786
83	1078	2773
84	1089	2756
85	1103	2745
86	1114	2728
87	1126	2713
88	1139	2701
89	1152	2689
90	1169	2684
91	1190	2690
92	1206	2684
93	1217	2668
94	1225	2644
95	1234	2622
96	1242	2600
97	1251	2580
98	1264	2567
99	1277	2554
100	1289	2540
101	1300	2525
102	1313	2512
103	1325	2498
104	1336	2481
105	1347	2465
106	1358	2451
107	1370	2437
108	1383	2423
109	1395	2410
110	1407	2396
111	1419	2382
112	1431	2368
113	1442	2354
114	1453	2338
115	1464	2323
116	1476	2309
117	1487	2293
118	1496	2275
119	1507	2260
120	1519	2247
121	1530	2232
122	1541	2218
123	1552	2203
124	1564	2190
125	1575	2175
126	1583	2157
127	1593	2141
128	1616	2143
129	1628	2129
130	1640	2116
131	1653	2105
132	1667	2093
133	1681	2082
134	1693	2069
135	1705	2056
136	1717	2043
137	1729	2030
138	1741	2016
139	1753	2004
140	1764	1989
141	1774	1974
142	1790	1965
143	1806	1957
144	1819	1945
145	1835	1936
146	1848	1924
147	1862	1912
148	1874	1899
149	1886	1886
150	1899	1874
151	1911	1861
152	1924	1849
153	1938	1837
154	1952	1826
155	1964	1813
156	1976	1800
157	1986	1785
158	2000	1774
159	2012	1760
160	2023	1747
161	2036	1734
162	2046	1720
163	2058	1707
164	2071	1695
165	2083	1681
166	2095	1669
167	2107	1656
168	2121	1644
169	2135	1633
170	2148	1620
171	2161	1608
172	2175	1596
173	2189	1585
174	2204	1574
175	2218	1562
176	2229	1549
177	2240	1535
178	2252	1522
179	2264	1509
180	2276	1496
181	2288	1483
182	2301	1471
183	2312	1458
184	2330	1448
185	2342	1435
186	2354	1422
187	2363	1408
188	2373	1394
189	2382	1379
190	2392	1365
191	2406	1353
192	2418	1340
193	2428	1326
194	2439	1313
195	2449	1299
196	2462	1287
197	2474	1274
198	2485	1261
199	2497	1248
200	2506	1234
201	2515	1220
202	2528	1208
203	2543	1196
204	2555	1184
205	2566	1171
206	2578	1158
207	2588	1144
208	2598	1131
209	2611	1119
210	2623	1106
211	2634	1093
212	2646	1081
213	2662	1069
214	2675	1057
215	2688	1045
216	2700	1032
217	2710	1019
218	2721	1006
219	2731	993
220	2747	982
221	2764	971
222	2781	960
223	2795	948
224	2807	935
225	2820	923
226	2832	910
227	2845	898
228	2857	885
229	2869	873
230	2878	859
231	2887	846
232	2897	833
233	2911	821
234	2922	808
235	2935	795
236	2947	783
237	2957	770
238	2965	756
239	2975	743
240	2984	730
241	2997	718
242	3010	706
243	3022	693
244	3041	682
245	3085	677
246	3096	664
247	3108	651
248	3121	639
249	3132	626
250	3143	613
251	3157	601
252	3169	588
253	3183	576
254	3196	564
255	3207	551
256	3216	538
257	3226	525
258	3236	512
259	3246	499
260	3255	486
261	3266	473
262	3275	460
263	3286	448
264	3294	435
265	3304	422
266	3314	409
267	3325	397
268	3336	384
269	3346	371
270	3356	359
271	3365	346
272	3373	333
273	3383	321
274	3394	308
275	3406	296
276	3418	283
277	3429	271
278	3440	258
279	3450	246
280	3460	233
281	3471	221
282	3479	209
283	3486	196
284	3495	183
285	3505	171
286	3517	159
287	3525	146
288	3536	134
289	3548	122
290	3560	110
291	3569	97
292	3579	85
293	3589	73
294	3601	61
295	3614	48
296	3627	36
297	3642	24
298	3656	12
299	3668	0
