iter	Passed	Remaining
0	14	4232
1	28	4257
2	38	3821
3	47	3511
4	58	3448
5	77	3820
6	93	3899
7	110	4031
8	121	3936
9	131	3822
10	141	3718
11	150	3615
12	160	3549
13	172	3513
14	183	3481
15	197	3499
16	209	3487
17	223	3502
18	237	3514
19	249	3499
20	261	3475
21	275	3478
22	290	3503
23	305	3508
24	316	3476
25	324	3422
26	334	3386
27	343	3335
28	350	3277
29	361	3250
30	370	3211
31	379	3175
32	388	3144
33	396	3104
34	407	3088
35	419	3075
36	428	3043
37	451	3110
38	465	3113
39	477	3105
40	491	3105
41	502	3085
42	512	3061
43	523	3045
44	535	3035
45	549	3032
46	560	3016
47	570	2992
48	579	2970
49	588	2940
50	597	2916
51	605	2889
52	614	2864
53	622	2837
54	631	2811
55	640	2788
56	648	2764
57	657	2744
58	666	2721
59	676	2707
60	686	2690
61	699	2685
62	712	2682
63	726	2677
64	738	2669
65	750	2660
66	762	2652
67	774	2642
68	786	2632
69	798	2622
70	810	2612
71	820	2598
72	832	2589
73	843	2575
74	853	2560
75	864	2547
76	874	2531
77	883	2515
78	891	2494
79	900	2475
80	907	2454
81	912	2426
82	918	2401
83	925	2378
84	936	2369
85	948	2359
86	959	2349
87	985	2373
88	998	2367
89	1013	2365
90	1027	2360
91	1040	2352
92	1053	2344
93	1065	2335
94	1079	2328
95	1088	2314
96	1099	2301
97	1110	2289
98	1120	2274
99	1130	2261
100	1139	2244
101	1148	2229
102	1155	2210
103	1166	2199
104	1179	2190
105	1190	2179
106	1203	2170
107	1217	2163
108	1233	2161
109	1245	2151
110	1258	2142
111	1271	2134
112	1285	2126
113	1299	2119
114	1313	2113
115	1328	2106
116	1339	2095
117	1350	2082
118	1363	2073
119	1369	2053
120	1376	2036
121	1387	2023
122	1397	2011
123	1409	2001
124	1423	1992
125	1439	1987
126	1456	1983
127	1460	1963
128	1467	1945
129	1478	1933
130	1489	1921
131	1504	1914
132	1518	1906
133	1530	1895
134	1541	1884
135	1554	1874
136	1566	1863
137	1578	1852
138	1591	1843
139	1603	1832
140	1612	1818
141	1622	1805
142	1632	1792
143	1641	1778
144	1651	1765
145	1663	1754
146	1671	1739
147	1676	1721
148	1686	1709
149	1697	1697
150	1708	1685
151	1719	1674
152	1731	1663
153	1749	1658
154	1797	1681
155	1810	1671
156	1823	1661
157	1835	1649
158	1847	1638
159	1860	1627
160	1872	1616
161	1881	1602
162	1893	1591
163	1903	1578
164	1913	1565
165	1923	1552
166	1930	1537
167	1940	1524
168	1948	1510
169	1958	1497
170	1967	1484
171	1976	1470
172	1984	1457
173	1992	1442
174	2001	1429
175	2010	1416
176	2018	1402
177	2031	1392
178	2044	1382
179	2056	1370
180	2067	1359
181	2079	1348
182	2091	1337
183	2103	1326
184	2116	1315
185	2129	1304
186	2138	1292
187	2148	1280
188	2159	1268
189	2168	1255
190	2201	1256
191	2225	1251
192	2235	1239
193	2246	1227
194	2257	1215
195	2268	1203
196	2279	1191
197	2289	1179
198	2301	1168
199	2314	1157
200	2327	1146
201	2340	1135
202	2353	1124
203	2366	1113
204	2379	1102
205	2392	1091
206	2404	1080
207	2416	1069
208	2428	1057
209	2438	1045
210	2448	1032
211	2458	1020
212	2468	1008
213	2478	996
214	2489	984
215	2500	972
216	2510	960
217	2521	948
218	2531	936
219	2542	924
220	2552	912
221	2563	900
222	2577	890
223	2591	879
224	2605	868
225	2618	857
226	2633	846
227	2645	835
228	2659	824
229	2671	813
230	2684	801
231	2696	790
232	2711	779
233	2725	768
234	2733	756
235	2748	745
236	2761	733
237	2773	722
238	2785	710
239	2796	699
240	2808	687
241	2820	675
242	2832	664
243	2843	652
244	2855	641
245	2869	629
246	2882	618
247	2897	607
248	2920	598
249	2953	590
250	2968	579
251	2979	567
252	2991	555
253	2999	543
254	3006	530
255	3015	518
256	3025	506
257	3033	493
258	3044	481
259	3053	469
260	3061	457
261	3070	445
262	3079	433
263	3088	421
264	3096	408
265	3107	397
266	3121	385
267	3135	374
268	3154	363
269	3171	352
270	3190	341
271	3202	329
272	3216	318
273	3227	306
274	3236	294
275	3247	282
276	3255	270
277	3265	258
278	3275	246
279	3285	234
280	3297	222
281	3308	211
282	3320	199
283	3331	187
284	3341	175
285	3353	164
286	3362	152
287	3375	140
288	3387	128
289	3400	117
290	3412	105
291	3471	95
292	3485	83
293	3499	71
294	3509	59
295	3520	47
296	3530	35
297	3539	23
298	3549	11
299	3558	0
