iter	Logloss
0	0.6741938784
1	0.6569105476
2	0.6417050073
3	0.6291725261
4	0.6205869322
5	0.61213491
6	0.6045641428
7	0.597613962
8	0.5893665662
9	0.5851493566
10	0.5811713031
11	0.5775899887
12	0.5737584198
13	0.571019061
14	0.5680026854
15	0.5652731749
16	0.562607443
17	0.5604058508
18	0.5587832414
19	0.5572794411
20	0.5557737735
21	0.5532527965
22	0.5521164194
23	0.5506850303
24	0.5495526814
25	0.5480979907
26	0.5468694736
27	0.5447806065
28	0.5437002391
29	0.5427372623
30	0.5411583378
31	0.5402446033
32	0.5394187095
33	0.5385563062
34	0.5375569176
35	0.5366065753
36	0.5359486983
37	0.5352273138
38	0.5335946173
39	0.5329380072
40	0.5319120115
41	0.5308353143
42	0.5300845378
43	0.5295740585
44	0.5288041761
45	0.5281682441
46	0.5274383561
47	0.5268286788
48	0.5260320197
49	0.5256665458
50	0.5250467568
51	0.5244640504
52	0.5237867017
53	0.5233118341
54	0.5228958556
55	0.5218145125
56	0.5213708635
57	0.5209323962
58	0.5200707338
59	0.5193943662
60	0.5184323858
61	0.5178915072
62	0.5175001354
63	0.5170970471
64	0.5165575296
65	0.5161637123
66	0.5157518368
67	0.5154471783
68	0.515145477
69	0.5147802956
70	0.5144612858
71	0.5140010845
72	0.5136767319
73	0.513390528
74	0.5130945783
75	0.5125429573
76	0.5121056826
77	0.510276944
78	0.5093100032
79	0.5089453336
80	0.5086867652
81	0.5082377051
82	0.507476005
83	0.5070822445
84	0.5065893683
85	0.5060822493
86	0.5056939734
87	0.5053057653
88	0.5050497995
89	0.5046826489
90	0.5039503336
91	0.5034348084
92	0.5030792843
93	0.5027314221
94	0.5024267002
95	0.5015857803
96	0.5013381117
97	0.5008119015
98	0.500186535
99	0.4994683203
100	0.4990602105
101	0.4984081844
102	0.4981170439
103	0.4976483868
104	0.4972382623
105	0.4968890518
106	0.4965019396
107	0.4961756414
108	0.4956775771
109	0.4953062017
110	0.4949924652
111	0.4945976186
112	0.4942912696
113	0.4937880666
114	0.4934224892
115	0.4928628123
116	0.4924921639
117	0.4920174781
118	0.4916565395
119	0.4912186187
120	0.4906690859
121	0.4902135297
122	0.4898114268
123	0.4895024918
124	0.4891350784
125	0.4887581248
126	0.4883608239
127	0.4880053766
128	0.4875806221
129	0.4871927546
130	0.4867261167
131	0.4863682008
132	0.4856565966
133	0.4852153642
134	0.4848619314
135	0.4844768977
136	0.4841229621
137	0.4837572124
138	0.4834179505
139	0.4830457771
140	0.4827504004
141	0.4824540796
142	0.4821022025
143	0.4817804111
144	0.4814984994
145	0.4810800468
146	0.4807487296
147	0.4804420173
148	0.4798890805
149	0.4795277562
150	0.4791847558
151	0.4788534088
152	0.4785140268
153	0.4781321886
154	0.4777965226
155	0.477549475
156	0.4770457689
157	0.4767972796
158	0.4764447509
159	0.4761527602
160	0.4758520466
161	0.4755215393
162	0.4751948476
163	0.4748871366
164	0.4745961704
165	0.4742716492
166	0.4738907788
167	0.4735312178
168	0.4731769903
169	0.4726566028
170	0.4722814393
171	0.472034738
172	0.4718285013
173	0.4716329882
174	0.4712801275
175	0.4709516447
176	0.4706594294
177	0.4702653682
178	0.469967333
179	0.469512451
180	0.4691107329
181	0.4687554318
182	0.4683386252
183	0.4680976585
184	0.4677727125
185	0.4674543469
186	0.4671938074
187	0.4669428459
188	0.4666035223
189	0.4663209835
190	0.4659729151
191	0.4651581099
192	0.4648683743
193	0.4645884418
194	0.4643293006
195	0.4641064809
196	0.4638997987
197	0.4636138221
198	0.4632653373
199	0.4630161579
200	0.462725577
201	0.4624410715
202	0.4621700059
203	0.4618827547
204	0.4616703587
205	0.4615080242
206	0.4611305094
207	0.4607775241
208	0.4605294953
209	0.4601701344
210	0.4599407865
211	0.459675156
212	0.4594432181
213	0.4590255305
214	0.4588198255
215	0.4585773934
216	0.4583216361
217	0.4581506582
218	0.4578831136
219	0.4576203686
220	0.4573423729
221	0.4571257467
222	0.4568961122
223	0.4565440997
224	0.4563545515
225	0.4560560014
226	0.4557758492
227	0.4555529771
228	0.4552499194
229	0.4549697069
230	0.454582349
231	0.4542214828
232	0.4539747116
233	0.4536923099
234	0.4534154906
235	0.4531225429
236	0.452800266
237	0.4525664644
238	0.452342158
239	0.452086031
240	0.4517608834
241	0.4515426337
242	0.4513024838
243	0.4510287984
244	0.4507173946
245	0.450445607
246	0.450294986
247	0.4500664631
248	0.4498512129
249	0.4496725552
250	0.4494151326
251	0.449240368
252	0.4489991586
253	0.4487146925
254	0.4484818437
255	0.4482918563
256	0.4480126097
257	0.4477067391
258	0.4473363858
259	0.4470726548
260	0.4468756268
261	0.4467077617
262	0.4465181262
263	0.4462038612
264	0.4460222296
265	0.4457259943
266	0.4455092234
267	0.4452663815
268	0.4451150006
269	0.4448374018
270	0.4445193905
271	0.44426724
272	0.4439816007
273	0.4437634536
274	0.4435670998
275	0.4434279133
276	0.4432064965
277	0.4430037367
278	0.4427459572
279	0.4425381272
280	0.4422794595
281	0.4420017162
282	0.4417307841
283	0.4415788676
284	0.4413035256
285	0.4410828184
286	0.4408921329
287	0.4406956363
288	0.4404395516
289	0.4401577971
290	0.4399415041
291	0.4396522422
292	0.4393191469
293	0.4391709999
294	0.4389484473
295	0.438708525
296	0.4383981606
297	0.4381505575
298	0.4379096159
299	0.4377958661
