iter	Passed	Remaining
0	22	6781
1	34	5212
2	50	5048
3	69	5132
4	85	5062
5	98	4813
6	108	4538
7	121	4451
8	133	4316
9	143	4165
10	156	4108
11	168	4040
12	181	4002
13	192	3936
14	205	3897
15	216	3845
16	244	4073
17	257	4033
18	267	3954
19	277	3880
20	288	3832
21	304	3851
22	318	3839
23	332	3825
24	343	3774
25	353	3725
26	363	3674
27	371	3609
28	381	3561
29	390	3512
30	402	3495
31	413	3461
32	424	3435
33	436	3417
34	447	3388
35	459	3367
36	471	3348
37	502	3464
38	520	3485
39	533	3470
40	545	3446
41	557	3426
42	570	3411
43	581	3384
44	593	3362
45	604	3336
46	613	3301
47	622	3267
48	630	3227
49	640	3201
50	650	3177
51	661	3156
52	672	3135
53	684	3120
54	696	3101
55	706	3078
56	717	3060
57	728	3040
58	738	3017
59	748	2992
60	758	2971
61	768	2949
62	778	2926
63	784	2893
64	793	2867
65	803	2847
66	813	2829
67	826	2821
68	837	2803
69	853	2803
70	863	2784
71	873	2765
72	880	2739
73	888	2714
74	897	2692
75	906	2670
76	913	2644
77	922	2624
78	930	2603
79	942	2590
80	952	2575
81	961	2555
82	969	2534
83	979	2518
84	988	2500
85	999	2486
86	1008	2468
87	1018	2452
88	1027	2435
89	1037	2421
90	1047	2406
91	1057	2391
92	1065	2371
93	1074	2355
94	1084	2339
95	1091	2319
96	1099	2301
97	1107	2282
98	1115	2264
99	1123	2246
100	1132	2231
101	1142	2218
102	1158	2215
103	1173	2211
104	1192	2214
105	1201	2199
106	1210	2182
107	1221	2171
108	1231	2157
109	1241	2144
110	1252	2132
111	1263	2120
112	1273	2108
113	1286	2098
114	1298	2088
115	1310	2078
116	1320	2065
117	1330	2052
118	1340	2038
119	1352	2028
120	1365	2019
121	1376	2008
122	1389	2000
123	1402	1989
124	1413	1978
125	1425	1967
126	1437	1958
127	1448	1946
128	1459	1935
129	1470	1923
130	1482	1913
131	1494	1902
132	1507	1892
133	1518	1880
134	1535	1876
135	1552	1872
136	1566	1864
137	1582	1858
138	1592	1844
139	1603	1832
140	1614	1820
141	1624	1807
142	1635	1795
143	1647	1784
144	1660	1774
145	1671	1762
146	1681	1750
147	1692	1738
148	1703	1726
149	1715	1715
150	1729	1706
151	1740	1694
152	1750	1682
153	1762	1670
154	1772	1658
155	1784	1647
156	1795	1635
157	1807	1624
158	1818	1613
159	1828	1599
160	1840	1588
161	1853	1578
162	1865	1568
163	1876	1556
164	1888	1545
165	1901	1535
166	1917	1527
167	1927	1514
168	1938	1502
169	1949	1490
170	1958	1477
171	1969	1465
172	1982	1455
173	1993	1443
174	2003	1430
175	2012	1417
176	2022	1405
177	2034	1394
178	2045	1382
179	2055	1370
180	2066	1358
181	2076	1346
182	2086	1334
183	2097	1322
184	2108	1310
185	2117	1297
186	2128	1286
187	2138	1274
188	2173	1276
189	2192	1269
190	2202	1257
191	2212	1244
192	2223	1232
193	2234	1220
194	2243	1208
195	2254	1196
196	2262	1183
197	2273	1171
198	2284	1159
199	2295	1147
200	2307	1136
201	2317	1124
202	2329	1113
203	2342	1102
204	2354	1091
205	2367	1080
206	2384	1071
207	2398	1060
208	2409	1049
209	2420	1037
210	2432	1026
211	2445	1015
212	2457	1003
213	2467	991
214	2479	980
215	2490	968
216	2502	957
217	2514	945
218	2526	934
219	2539	923
220	2549	911
221	2562	900
222	2573	888
223	2587	878
224	2606	868
225	2618	857
226	2633	847
227	2640	833
228	2650	821
229	2660	809
230	2670	797
231	2688	788
232	2701	776
233	2713	765
234	2725	753
235	2737	742
236	2748	730
237	2760	719
238	2770	707
239	2782	695
240	2794	684
241	2807	672
242	2818	661
243	2837	651
244	2851	640
245	2869	629
246	2881	618
247	2890	605
248	2898	593
249	2909	581
250	2918	569
251	2927	557
252	2935	545
253	2944	533
254	2951	520
255	2960	508
256	2968	496
257	2977	484
258	2986	472
259	2995	460
260	3005	449
261	3016	437
262	3029	426
263	3040	414
264	3051	402
265	3060	391
266	3070	379
267	3080	367
268	3091	356
269	3101	344
270	3110	332
271	3121	321
272	3131	309
273	3141	298
274	3152	286
275	3162	274
276	3172	263
277	3182	251
278	3192	240
279	3203	228
280	3213	217
281	3222	205
282	3231	194
283	3239	182
284	3249	171
285	3258	159
286	3267	147
287	3278	136
288	3286	125
289	3293	113
290	3306	102
291	3323	91
292	3338	79
293	3354	68
294	3365	57
295	3376	45
296	3389	34
297	3400	22
298	3411	11
299	3421	0
