iter	Logloss
0	0.6735542238
1	0.6551154098
2	0.6400606177
3	0.6259392593
4	0.6156894832
5	0.6072016443
6	0.6001118351
7	0.59432979
8	0.5880180332
9	0.5841767844
10	0.5802012191
11	0.5764621174
12	0.5729434469
13	0.5696515979
14	0.5675838837
15	0.5653132577
16	0.5618867532
17	0.5598864617
18	0.5582328518
19	0.5567795859
20	0.5546572842
21	0.5525465254
22	0.5509271289
23	0.5496301222
24	0.5481428407
25	0.5466999604
26	0.545392174
27	0.5442082404
28	0.5430508205
29	0.5418549161
30	0.5407077451
31	0.5399690755
32	0.5390937166
33	0.5379151991
34	0.5365383635
35	0.5355411942
36	0.5345572835
37	0.5337821332
38	0.5328562358
39	0.5322548103
40	0.5314034369
41	0.5307330253
42	0.5302027422
43	0.5293596741
44	0.5287015456
45	0.5283504057
46	0.5275546158
47	0.5269219665
48	0.5262152181
49	0.525738137
50	0.5248292648
51	0.5237890383
52	0.5229152968
53	0.5225194879
54	0.522095159
55	0.5216666114
56	0.5213542794
57	0.5209500861
58	0.5202798609
59	0.5197631082
60	0.5194366756
61	0.519001844
62	0.518705166
63	0.5182575863
64	0.517680899
65	0.5173204987
66	0.5170109225
67	0.5156930215
68	0.5147263399
69	0.5144680858
70	0.5140856661
71	0.5135765686
72	0.5131088899
73	0.5126449263
74	0.5112944103
75	0.5107912076
76	0.5099619199
77	0.5095898856
78	0.5092188456
79	0.5088257137
80	0.5085060582
81	0.5082194039
82	0.5079083145
83	0.5074843348
84	0.5071753634
85	0.5064694684
86	0.50619835
87	0.5057614197
88	0.5054217273
89	0.5049886917
90	0.5045517951
91	0.5042365734
92	0.5039830489
93	0.5036151607
94	0.5034177776
95	0.5026998194
96	0.5022227818
97	0.5018928683
98	0.5015172948
99	0.5012971197
100	0.5005368084
101	0.5001635291
102	0.4997548178
103	0.4992293528
104	0.4985458927
105	0.4976660052
106	0.4972729375
107	0.4969389716
108	0.4965616456
109	0.4960905855
110	0.4955344245
111	0.4951308065
112	0.4943426689
113	0.4939429326
114	0.4933796479
115	0.4929613332
116	0.4926112631
117	0.4920254184
118	0.4915767844
119	0.4911810309
120	0.4908114718
121	0.4904121216
122	0.4900953704
123	0.489725958
124	0.489315761
125	0.4889547455
126	0.4885330524
127	0.488219728
128	0.4878690731
129	0.4875125989
130	0.4871388943
131	0.4866325387
132	0.486323052
133	0.4859772521
134	0.4856989215
135	0.4853439568
136	0.4850360184
137	0.4847771568
138	0.4845889307
139	0.4842868564
140	0.4838796351
141	0.483499413
142	0.4830000985
143	0.4826676916
144	0.4822745161
145	0.4818741967
146	0.4816131055
147	0.4812932014
148	0.4808534453
149	0.4806128701
150	0.4804037926
151	0.4800916382
152	0.4794142743
153	0.478909299
154	0.478434001
155	0.4780748736
156	0.4777945241
157	0.4775313802
158	0.4771729779
159	0.4767053841
160	0.4763906186
161	0.4760485006
162	0.4757553034
163	0.475498051
164	0.4751709772
165	0.4749481969
166	0.4745811527
167	0.4742301039
168	0.4739185079
169	0.473465315
170	0.4733063117
171	0.4730016057
172	0.4726160377
173	0.4723396702
174	0.471344319
175	0.4711668717
176	0.4708935492
177	0.4706186531
178	0.4704236821
179	0.4701001539
180	0.4697768133
181	0.4695458192
182	0.469208009
183	0.468949963
184	0.4687424139
185	0.4683272278
186	0.4679924036
187	0.4677954884
188	0.4675400355
189	0.4672465002
190	0.4670116
191	0.4662712423
192	0.4656861801
193	0.4655316
194	0.4652782376
195	0.4649434166
196	0.4646014703
197	0.4642226375
198	0.4639684877
199	0.4636732782
200	0.4634051876
201	0.463182534
202	0.462957315
203	0.4626217853
204	0.4623373556
205	0.4620440611
206	0.4616973504
207	0.4615849908
208	0.4612961851
209	0.4610300142
210	0.4608111947
211	0.4605953774
212	0.4602490261
213	0.4598934724
214	0.4596196091
215	0.4594187338
216	0.4592436584
217	0.4588909898
218	0.4586650645
219	0.4584227358
220	0.4581627367
221	0.457922119
222	0.4576222141
223	0.4572797004
224	0.4571171691
225	0.4568264234
226	0.4566095638
227	0.4563372499
228	0.4561338442
229	0.4559901737
230	0.455840095
231	0.4555868604
232	0.4552853613
233	0.455036609
234	0.4548254285
235	0.4546360647
236	0.4544044515
237	0.4541533925
238	0.4539656813
239	0.4537794418
240	0.4534973724
241	0.4531506154
242	0.4529075114
243	0.4526736956
244	0.4524299552
245	0.4521511429
246	0.4518540215
247	0.45162497
248	0.45137129
249	0.4511702762
250	0.4509854431
251	0.4506237101
252	0.450419835
253	0.4501210849
254	0.4499215316
255	0.4497411983
256	0.4495533331
257	0.4493180625
258	0.4491243124
259	0.4489001738
260	0.4486793239
261	0.4484266486
262	0.4481510757
263	0.448000928
264	0.4478057666
265	0.4476383058
266	0.4474034698
267	0.4470258217
268	0.4468035689
269	0.4465769584
270	0.4463575998
271	0.4461638787
272	0.4459107111
273	0.445680313
274	0.4454039034
275	0.4452326586
276	0.4450255878
277	0.4446659909
278	0.4444387196
279	0.4441758838
280	0.4439920294
281	0.443695547
282	0.4434074763
283	0.443198104
284	0.4429688269
285	0.4427726522
286	0.4425376364
287	0.4423371591
288	0.4420916672
289	0.4418594154
290	0.4416519812
291	0.4413952736
292	0.4411882207
293	0.4410212609
294	0.4408083578
295	0.4405958069
296	0.4403727028
297	0.4401223213
298	0.4399146831
299	0.439737452
