iter	Passed	Remaining
0	8	2578
1	18	2749
2	29	2896
3	38	2884
4	48	2867
5	58	2887
6	69	2905
7	80	2934
8	90	2928
9	100	2910
10	109	2878
11	118	2843
12	128	2836
13	138	2826
14	148	2819
15	159	2832
16	170	2831
17	181	2839
18	190	2820
19	203	2850
20	219	2915
21	233	2956
22	247	2977
23	256	2953
24	265	2917
25	275	2908
26	285	2889
27	294	2865
28	304	2846
29	312	2808
30	319	2768
31	326	2735
32	334	2709
33	342	2679
34	350	2656
35	360	2642
36	370	2636
37	381	2632
38	391	2620
39	402	2613
40	411	2597
41	421	2587
42	431	2579
43	443	2578
44	454	2574
45	461	2550
46	473	2547
47	484	2541
48	494	2532
49	505	2525
50	515	2517
51	526	2510
52	537	2504
53	547	2492
54	557	2481
55	566	2469
56	577	2461
57	589	2459
58	601	2455
59	613	2453
60	625	2449
61	640	2459
62	656	2469
63	670	2471
64	681	2463
65	690	2447
66	700	2435
67	712	2429
68	723	2421
69	733	2411
70	743	2397
71	752	2384
72	762	2371
73	772	2360
74	784	2353
75	795	2343
76	806	2334
77	814	2318
78	827	2315
79	842	2316
80	860	2326
81	873	2322
82	885	2315
83	897	2308
84	909	2301
85	922	2295
86	935	2289
87	947	2283
88	960	2277
89	972	2268
90	981	2254
91	991	2241
92	1001	2229
93	1014	2222
94	1026	2214
95	1038	2206
96	1054	2207
97	1067	2201
98	1079	2191
99	1090	2181
100	1101	2170
101	1111	2158
102	1121	2144
103	1130	2130
104	1138	2115
105	1148	2101
106	1158	2089
107	1166	2073
108	1176	2062
109	1187	2050
110	1196	2037
111	1208	2028
112	1220	2019
113	1232	2010
114	1243	2000
115	1263	2003
116	1283	2007
117	1301	2006
118	1311	1994
119	1322	1983
120	1332	1970
121	1342	1958
122	1352	1945
123	1363	1935
124	1373	1923
125	1384	1911
126	1393	1898
127	1404	1887
128	1414	1874
129	1424	1862
130	1434	1850
131	1444	1838
132	1454	1826
133	1464	1814
134	1473	1801
135	1484	1790
136	1495	1779
137	1506	1768
138	1518	1758
139	1526	1744
140	1534	1730
141	1542	1716
142	1550	1702
143	1560	1690
144	1567	1675
145	1576	1663
146	1584	1649
147	1592	1635
148	1602	1623
149	1612	1612
150	1622	1600
151	1633	1590
152	1643	1579
153	1654	1568
154	1666	1559
155	1676	1547
156	1688	1538
157	1702	1530
158	1714	1520
159	1723	1507
160	1737	1500
161	1748	1489
162	1758	1477
163	1767	1465
164	1777	1454
165	1787	1443
166	1797	1431
167	1807	1420
168	1817	1409
169	1826	1396
170	1838	1386
171	1851	1377
172	1864	1369
173	1880	1362
174	1893	1352
175	1905	1342
176	1916	1331
177	1935	1326
178	1959	1324
179	1977	1318
180	1988	1307
181	1999	1296
182	2009	1284
183	2020	1274
184	2030	1262
185	2042	1252
186	2054	1241
187	2066	1231
188	2078	1220
189	2090	1210
190	2101	1199
191	2112	1188
192	2121	1176
193	2132	1164
194	2142	1153
195	2153	1142
196	2164	1131
197	2175	1120
198	2185	1109
199	2195	1097
200	2205	1086
201	2215	1074
202	2224	1062
203	2235	1051
204	2246	1040
205	2255	1029
206	2268	1019
207	2286	1011
208	2303	1003
209	2313	991
210	2321	979
211	2333	968
212	2345	958
213	2358	947
214	2369	936
215	2381	926
216	2394	915
217	2404	904
218	2415	893
219	2429	883
220	2440	872
221	2455	862
222	2469	852
223	2484	842
224	2494	831
225	2507	821
226	2518	809
227	2531	799
228	2544	788
229	2556	778
230	2567	766
231	2579	756
232	2592	745
233	2605	734
234	2618	724
235	2631	713
236	2641	702
237	2654	691
238	2667	680
239	2678	669
240	2692	659
241	2702	647
242	2711	636
243	2722	624
244	2732	613
245	2742	602
246	2752	590
247	2761	578
248	2769	567
249	2780	556
250	2789	544
251	2799	533
252	2808	521
253	2816	510
254	2826	498
255	2836	487
256	2848	476
257	2859	465
258	2871	454
259	2881	443
260	2892	432
261	2903	421
262	2913	409
263	2930	399
264	2943	388
265	2954	377
266	2966	366
267	2979	355
268	2991	344
269	3000	333
270	3006	321
271	3016	310
272	3029	299
273	3045	289
274	3058	278
275	3071	267
276	3082	255
277	3094	244
278	3104	233
279	3116	222
280	3126	211
281	3136	200
282	3146	189
283	3157	177
284	3167	166
285	3176	155
286	3187	144
287	3197	133
288	3207	122
289	3218	110
290	3228	99
291	3239	88
292	3249	77
293	3260	66
294	3272	55
295	3283	44
296	3293	33
297	3305	22
298	3316	11
299	3324	0
