iter	Passed	Remaining
0	11	3419
1	23	3503
2	39	3868
3	52	3909
4	63	3730
5	76	3753
6	88	3698
7	101	3716
8	113	3671
9	125	3631
10	138	3645
11	150	3604
12	162	3583
13	172	3521
14	180	3424
15	189	3370
16	203	3388
17	215	3369
18	234	3466
19	284	3977
20	295	3930
21	308	3899
22	323	3893
23	336	3869
24	349	3845
25	362	3819
26	375	3791
27	383	3726
28	396	3702
29	407	3670
30	418	3635
31	430	3603
32	440	3566
33	451	3528
34	460	3486
35	472	3462
36	485	3449
37	499	3441
38	512	3427
39	522	3395
40	533	3372
41	545	3350
42	556	3326
43	567	3304
44	582	3300
45	595	3288
46	609	3281
47	620	3258
48	631	3234
49	643	3218
50	656	3203
51	667	3182
52	676	3154
53	688	3135
54	699	3116
55	716	3123
56	729	3108
57	737	3076
58	751	3068
59	762	3049
60	770	3017
61	780	2996
62	787	2961
63	795	2933
64	802	2901
65	808	2867
66	817	2842
67	825	2815
68	834	2792
69	842	2768
70	850	2743
71	858	2718
72	867	2696
73	875	2674
74	885	2655
75	893	2632
76	900	2609
77	910	2590
78	918	2570
79	926	2547
80	934	2525
81	944	2510
82	957	2503
83	969	2491
84	978	2474
85	988	2460
86	999	2447
87	1007	2426
88	1015	2407
89	1024	2389
90	1033	2374
91	1041	2354
92	1050	2337
93	1057	2317
94	1066	2300
95	1073	2282
96	1083	2268
97	1090	2248
98	1100	2234
99	1108	2216
100	1142	2250
101	1157	2247
102	1166	2231
103	1174	2213
104	1184	2200
105	1194	2185
106	1202	2168
107	1209	2150
108	1218	2135
109	1228	2122
110	1239	2110
111	1250	2098
112	1261	2088
113	1272	2076
114	1281	2061
115	1289	2044
116	1298	2030
117	1308	2017
118	1316	2002
119	1324	1986
120	1338	1980
121	1350	1969
122	1362	1961
123	1374	1951
124	1383	1937
125	1392	1922
126	1402	1910
127	1409	1894
128	1418	1879
129	1426	1865
130	1435	1852
131	1445	1839
132	1453	1825
133	1461	1810
134	1471	1797
135	1480	1785
136	1489	1771
137	1496	1756
138	1506	1745
139	1516	1732
140	1524	1718
141	1533	1706
142	1542	1693
143	1553	1682
144	1559	1667
145	1568	1653
146	1577	1641
147	1586	1629
148	1594	1616
149	1601	1601
150	1610	1589
151	1619	1577
152	1629	1565
153	1636	1551
154	1645	1538
155	1653	1525
156	1662	1514
157	1673	1504
158	1683	1492
159	1695	1483
160	1707	1473
161	1717	1462
162	1726	1451
163	1735	1439
164	1746	1429
165	1757	1418
166	1766	1406
167	1776	1395
168	1787	1385
169	1798	1375
170	1809	1365
171	1818	1353
172	1828	1342
173	1836	1329
174	1848	1320
175	1860	1310
176	1871	1300
177	1884	1291
178	1895	1281
179	1906	1271
180	1916	1259
181	1925	1248
182	1934	1236
183	1945	1226
184	1955	1215
185	1965	1204
186	1975	1193
187	1984	1182
188	1993	1170
189	2002	1159
190	2014	1149
191	2027	1140
192	2040	1131
193	2049	1119
194	2059	1108
195	2070	1098
196	2081	1088
197	2088	1076
198	2099	1065
199	2110	1055
200	2121	1044
201	2132	1034
202	2141	1023
203	2150	1012
204	2159	1000
205	2169	990
206	2180	979
207	2191	969
208	2202	959
209	2216	949
210	2228	939
211	2237	928
212	2245	917
213	2255	906
214	2266	896
215	2276	885
216	2286	874
217	2296	863
218	2306	853
219	2316	842
220	2327	831
221	2337	821
222	2346	810
223	2353	798
224	2361	787
225	2370	776
226	2380	765
227	2391	755
228	2401	744
229	2412	734
230	2422	723
231	2432	712
232	2445	703
233	2456	692
234	2466	682
235	2476	671
236	2486	661
237	2496	650
238	2507	640
239	2517	629
240	2526	618
241	2537	608
242	2546	597
243	2555	586
244	2563	575
245	2573	564
246	2584	554
247	2597	544
248	2609	534
249	2621	524
250	2632	513
251	2642	503
252	2650	492
253	2661	482
254	2674	471
255	2686	461
256	2700	451
257	2714	441
258	2727	431
259	2738	421
260	2749	410
261	2758	400
262	2769	389
263	2781	379
264	2794	369
265	2806	358
266	2817	348
267	2827	337
268	2838	327
269	2848	316
270	2857	305
271	2867	295
272	2876	284
273	2887	273
274	2899	263
275	2911	253
276	2923	242
277	2936	232
278	2949	222
279	2960	211
280	2969	200
281	2979	190
282	2988	179
283	2996	168
284	3005	158
285	3014	147
286	3023	136
287	3031	126
288	3040	115
289	3049	105
290	3061	94
291	3069	84
292	3078	73
293	3089	63
294	3100	52
295	3111	42
296	3124	31
297	3132	21
298	3141	10
299	3149	0
